시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809A1,80,90.0,100.0,100.0,100.0
FFE809D3,80,91.25,100.0,100.0,100.0
FFE809D5,80,96.25,100.0,100.0,100.0
FFE809E9,80,96.25,100.0,100.0,100.0
FFE809F7,80,97.5,100.0,100.0,100.0
FFE809FA,80,93.75,100.0,100.0,100.0
FFE809FC,80,100.0,100.0,100.0,100.0
FFE80A00,80,91.25,100.0,100.0,100.0
FFE80A02,80,91.25,100.0,100.0,100.0
FFE80A0B,80,93.75,100.0,100.0,100.0
FFE80A4A,80,96.25,100.0,100.0,100.0
FFE80A58,80,93.75,100.0,100.0,100.0
FFE80A5A,80,93.75,100.0,100.0,98.75
FFE80A99,80,98.75,100.0,100.0,97.5
FFE80A9C,80,91.25,100.0,100.0,100.0
FFE80A9E,80,93.75,100.0,100.0,100.0
FFE80AB1,80,95.0,100.0,100.0,100.0
FFE80AB3,80,100.0,100.0,100.0,100.0
FFE80ABB,80,93.75,100.0,100.0,100.0
FFE80AC3,80,90.0,100.0,100.0,100.0
FFE80AC8,80,96.25,100.0,100.0,93.75
FFE80ACA,80,98.75,100.0,100.0,100.0
FFE80ACD,80,96.25,100.0,100.0,100.0
FFE80AD7,80,92.5,100.0,100.0,100.0
FFE80ADD,80,93.75,100.0,100.0,100.0
FFE80B0B,80,97.5,100.0,100.0,100.0
FFE80B25,80,100.0,100.0,100.0,100.0
FFE80B26,80,93.75,100.0,100.0,100.0
FFE80B33,80,97.5,100.0,100.0,97.5
FFE80B34,80,93.75,100.0,100.0,100.0
FFE80B37,80,98.75,100.0,100.0,100.0
FFE80B3B,80,92.5,100.0,100.0,100.0
FFE80B48,80,96.25,100.0,100.0,93.75
FFE80B4A,80,97.5,100.0,100.0,100.0
FFE80B63,80,97.5,100.0,100.0,98.75
FFE80B66,80,90.0,100.0,100.0,100.0
FFE80B71,80,93.75,100.0,100.0,100.0
FFE80B8C,80,95.0,100.0,100.0,100.0
FFE80B96,80,96.25,100.0,100.0,100.0
FFE80BA1,80,97.5,100.0,100.0,100.0
FFE80BAC,80,91.25,100.0,100.0,100.0
FFE80BAF,80,97.5,100.0,100.0,100.0
FFE80BB3,80,100.0,100.0,100.0,100.0
FFE80BC3,80,87.5,100.0,100.0,98.75
FFE80BC6,80,97.5,100.0,100.0,100.0
FFE80BD8,80,91.25,100.0,100.0,100.0
FFE80BDB,80,93.75,100.0,100.0,100.0
FFE80BEC,80,92.5,100.0,100.0,100.0
FFE80BF8,80,96.25,100.0,100.0,100.0
FFE80C06,80,97.5,100.0,100.0,92.5
FFE80C07,80,100.0,100.0,100.0,100.0
FFE80C08,80,93.75,100.0,100.0,100.0
FFE80C11,80,95.0,100.0,100.0,100.0
FFE80C1C,80,97.5,100.0,100.0,93.75
FFE80C2B,80,98.75,100.0,100.0,100.0
FFE80C2E,80,97.5,100.0,100.0,100.0
FFE80C3E,80,92.5,100.0,100.0,100.0
FFE80C3F,80,90.0,100.0,100.0,100.0
FFE80C45,80,96.25,100.0,100.0,100.0
FFE80C4F,80,98.75,100.0,100.0,90.0
FFE80C73,80,92.5,100.0,100.0,97.5
FFE80C7E,80,98.75,100.0,100.0,100.0
FFE80C7F,80,96.25,100.0,100.0,100.0
FFE80C88,80,92.5,100.0,100.0,100.0
FFE80C8B,80,97.5,100.0,100.0,100.0
FFE80C8F,80,95.0,100.0,100.0,100.0
FFE80C98,80,93.75,100.0,100.0,100.0
FFE80CA3,80,96.25,100.0,100.0,98.75
FFE80CB1,80,95.0,100.0,100.0,100.0
FFE80CBB,80,97.5,100.0,100.0,100.0
FFE80CC2,80,96.25,100.0,100.0,100.0
FFE80CE2,80,95.0,100.0,100.0,100.0
FFE80CF5,80,92.5,100.0,100.0,88.75
FFE80D00,80,95.0,100.0,100.0,100.0
FFE80D2D,80,97.5,100.0,100.0,100.0
FFE80D38,80,91.25,100.0,100.0,100.0
FFE80D3C,80,90.0,100.0,100.0,100.0
FFE80D41,80,93.75,100.0,100.0,100.0
FFE80D42,80,91.25,100.0,100.0,100.0
FFE80D45,80,90.0,100.0,100.0,100.0
FFE80D48,80,97.5,100.0,100.0,95.0
FFE80D56,80,92.5,100.0,100.0,100.0
FFE80D62,80,97.5,100.0,100.0,100.0
FFE80D63,80,96.25,100.0,100.0,100.0
FFE80D68,80,90.0,100.0,100.0,97.5
FFE80D71,80,95.0,100.0,100.0,100.0
FFE80D76,80,96.25,100.0,100.0,100.0
FFE80D77,80,100.0,100.0,100.0,97.5
FFE80D9C,80,93.75,100.0,100.0,100.0
FFE80DB5,80,92.5,100.0,100.0,100.0
FFE80DC6,80,93.75,100.0,100.0,100.0
FFE80DE0,80,95.0,100.0,100.0,100.0
FFE80DE2,80,95.0,100.0,100.0,98.75
FFE80DFD,80,88.75,100.0,100.0,100.0
FFE80E02,80,93.75,100.0,100.0,100.0
FFE80E0C,80,87.5,100.0,100.0,100.0
FFE80E10,80,93.75,100.0,100.0,100.0
FFE80E23,80,95.0,100.0,100.0,100.0
FFE80E26,80,92.5,100.0,100.0,100.0
FFE80E38,80,86.25,100.0,100.0,100.0
FFE80E46,80,93.75,100.0,100.0,100.0
FFE80E68,80,93.75,100.0,100.0,100.0
FFE80E86,80,91.25,100.0,100.0,100.0
FFE80E87,80,92.5,100.0,100.0,97.5
FFE80E94,80,90.0,100.0,98.75,100.0
FFE80E9A,80,82.5,100.0,100.0,98.75
FFE80E9E,80,87.5,100.0,100.0,100.0
FFE80EC4,80,86.25,100.0,100.0,98.75
FFE80EEB,80,90.0,100.0,100.0,100.0
FFE80EEE,80,93.75,100.0,97.5,98.75
