시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809A5,20,100.0,100.0,100.0,100.0
FFE809A8,20,100.0,100.0,100.0,100.0
FFE809C7,20,100.0,100.0,100.0,100.0
FFE809D9,20,90.0,100.0,100.0,100.0
FFE809F4,20,95.0,100.0,100.0,100.0
FFE809FC,20,100.0,100.0,100.0,100.0
FFE80A13,20,100.0,100.0,100.0,100.0
FFE80A20,20,100.0,100.0,100.0,100.0
FFE80A2C,20,90.0,100.0,100.0,100.0
FFE80A2F,20,100.0,100.0,100.0,100.0
FFE80A3F,20,100.0,100.0,100.0,100.0
FFE80A46,20,100.0,100.0,100.0,100.0
FFE80A48,20,95.0,100.0,100.0,100.0
FFE80A4D,20,100.0,100.0,100.0,100.0
FFE80A68,20,95.0,100.0,95.0,100.0
FFE80A6B,20,100.0,100.0,100.0,100.0
FFE80A74,20,95.0,100.0,100.0,100.0
FFE80A7E,20,95.0,100.0,100.0,100.0
FFE80AB5,20,95.0,100.0,100.0,100.0
FFE80ABE,20,95.0,100.0,100.0,100.0
FFE80ABF,20,100.0,100.0,100.0,100.0
FFE80AC4,20,100.0,100.0,100.0,100.0
FFE80ACB,20,95.0,100.0,100.0,100.0
FFE80ADF,20,100.0,100.0,100.0,100.0
FFE80AFD,20,90.0,100.0,100.0,100.0
FFE80B01,20,100.0,100.0,100.0,100.0
FFE80B02,20,85.0,100.0,100.0,100.0
FFE80B09,20,100.0,100.0,100.0,100.0
FFE80B0A,20,100.0,100.0,100.0,100.0
FFE80B0F,20,95.0,100.0,100.0,100.0
FFE80B11,20,100.0,100.0,100.0,100.0
FFE80B1C,20,100.0,100.0,100.0,100.0
FFE80B1E,20,80.0,100.0,100.0,100.0
FFE80B37,20,100.0,100.0,100.0,100.0
FFE80B38,20,100.0,100.0,100.0,100.0
FFE80B52,20,95.0,100.0,100.0,100.0
FFE80B56,20,100.0,100.0,100.0,100.0
FFE80B57,20,90.0,100.0,100.0,100.0
FFE80B5C,20,95.0,100.0,100.0,100.0
FFE80B5F,20,100.0,100.0,100.0,100.0
FFE80B78,20,100.0,100.0,100.0,100.0
FFE80B7B,20,90.0,100.0,100.0,100.0
FFE80B97,20,85.0,100.0,100.0,100.0
FFE80BAC,20,95.0,100.0,100.0,100.0
FFE80BB1,20,100.0,100.0,100.0,100.0
FFE80BB4,20,85.0,100.0,100.0,100.0
FFE80BC8,20,100.0,100.0,100.0,100.0
FFE80BCC,20,90.0,100.0,100.0,100.0
