시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
70CE07CA,20,80.0,100.0,100.0,100.0
FFE809A3,20,100.0,100.0,100.0,100.0
FFE809A7,20,90.0,100.0,100.0,100.0
FFE809AC,20,95.0,100.0,100.0,100.0
FFE809BA,20,100.0,100.0,100.0,100.0
FFE809C2,20,95.0,100.0,100.0,100.0
FFE809E5,20,100.0,100.0,100.0,100.0
FFE809ED,20,90.0,100.0,100.0,100.0
FFE809F0,20,85.0,100.0,100.0,100.0
FFE809F4,20,90.0,100.0,100.0,100.0
FFE809FA,20,90.0,100.0,100.0,100.0
FFE80A01,20,100.0,100.0,100.0,100.0
FFE80A0B,20,100.0,100.0,100.0,100.0
FFE80A0E,20,95.0,100.0,100.0,100.0
FFE80A11,20,100.0,100.0,100.0,100.0
FFE80A2B,20,95.0,100.0,100.0,100.0
FFE80A38,20,95.0,100.0,100.0,100.0
FFE80A39,20,100.0,100.0,100.0,100.0
FFE80A48,20,85.0,100.0,100.0,100.0
FFE80A4E,20,100.0,100.0,100.0,100.0
FFE80A53,20,90.0,100.0,100.0,100.0
FFE80A57,20,100.0,100.0,100.0,100.0
FFE80A58,20,100.0,100.0,100.0,100.0
FFE80A65,20,95.0,100.0,100.0,100.0
FFE80A69,20,100.0,100.0,100.0,100.0
FFE80A87,20,90.0,100.0,100.0,100.0
FFE80A8C,20,90.0,100.0,100.0,100.0
FFE80A9D,20,90.0,100.0,100.0,100.0
FFE80A9E,20,85.0,100.0,100.0,100.0
FFE80AA7,20,95.0,100.0,100.0,100.0
FFE80AB3,20,95.0,100.0,100.0,100.0
FFE80AC2,20,95.0,100.0,100.0,100.0
FFE80ACB,20,100.0,100.0,100.0,100.0
FFE80ADF,20,90.0,100.0,100.0,100.0
FFE80AE3,20,90.0,100.0,100.0,100.0
FFE80AEE,20,100.0,100.0,100.0,100.0
FFE80AFE,20,85.0,100.0,100.0,100.0
FFE80B04,20,100.0,100.0,100.0,100.0
FFE80B08,20,90.0,100.0,100.0,100.0
FFE80B1D,20,95.0,100.0,100.0,100.0
FFE80B22,20,95.0,100.0,100.0,100.0
FFE80B46,20,100.0,100.0,100.0,100.0
FFE80B48,20,100.0,100.0,100.0,100.0
FFE80B50,20,95.0,100.0,100.0,100.0
FFE80B59,20,100.0,100.0,100.0,100.0
