시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809A3,80,90.0,100.0,100.0,100.0
FFE809B7,80,96.25,100.0,100.0,100.0
FFE809BF,80,92.5,100.0,100.0,100.0
FFE809C1,80,97.5,100.0,100.0,100.0
FFE809C5,80,93.75,100.0,100.0,100.0
FFE809CE,80,97.5,100.0,100.0,100.0
FFE809D6,80,92.5,100.0,100.0,100.0
FFE809E0,80,98.75,100.0,100.0,100.0
FFE809E5,80,98.75,100.0,100.0,100.0
FFE809ED,80,95.0,100.0,100.0,100.0
FFE80A01,80,93.75,100.0,100.0,100.0
FFE80A05,80,96.25,100.0,100.0,100.0
FFE80A06,80,93.75,100.0,100.0,100.0
FFE80A07,80,93.75,100.0,100.0,100.0
FFE80A1F,80,96.25,100.0,100.0,100.0
FFE80A23,80,100.0,100.0,100.0,100.0
FFE80A33,80,97.5,100.0,100.0,100.0
FFE80A3E,80,96.25,100.0,100.0,100.0
FFE80A42,80,95.0,100.0,100.0,100.0
FFE80A50,80,91.25,100.0,100.0,100.0
FFE80A6C,80,97.5,100.0,100.0,100.0
FFE80A6F,80,96.25,100.0,100.0,100.0
FFE80AA0,80,91.25,100.0,100.0,100.0
FFE80AA1,80,95.0,100.0,100.0,100.0
FFE80AA7,80,97.5,100.0,100.0,100.0
FFE80AB0,80,91.25,100.0,100.0,100.0
FFE80ABE,80,92.5,100.0,100.0,100.0
FFE80AF1,80,93.75,100.0,100.0,100.0
FFE80AFB,80,97.5,100.0,100.0,100.0
FFE80AFD,80,96.25,100.0,100.0,93.75
FFE80B00,80,93.75,100.0,98.75,97.5
FFE80B10,80,97.5,100.0,100.0,100.0
FFE80B1D,80,97.5,100.0,100.0,100.0
FFE80B2E,80,92.5,100.0,100.0,100.0
FFE80B49,80,95.0,100.0,100.0,100.0
FFE80B4A,80,97.5,100.0,100.0,100.0
FFE80B4E,80,92.5,100.0,100.0,100.0
FFE80B56,80,96.25,100.0,98.75,100.0
FFE80B5C,80,100.0,100.0,100.0,98.75
FFE80B5E,80,88.75,100.0,100.0,100.0
FFE80B72,80,93.75,100.0,100.0,100.0
FFE80B78,80,100.0,100.0,100.0,100.0
FFE80B7F,80,96.25,100.0,100.0,100.0
FFE80B80,80,93.75,100.0,100.0,100.0
FFE80B84,80,90.0,100.0,100.0,100.0
FFE80B85,80,95.0,100.0,100.0,100.0
FFE80B92,80,93.75,100.0,100.0,100.0
FFE80B99,80,92.5,100.0,100.0,100.0
FFE80BA1,80,93.75,100.0,100.0,100.0
FFE80BA6,80,98.75,100.0,100.0,100.0
FFE80BB2,80,96.25,100.0,100.0,100.0
FFE80BBD,80,100.0,100.0,100.0,100.0
FFE80BD0,80,95.0,100.0,100.0,100.0
FFE80BD6,80,97.5,100.0,100.0,100.0
FFE80BD9,80,93.75,100.0,100.0,100.0
FFE80BE3,80,95.0,100.0,100.0,100.0
FFE80C07,80,97.5,100.0,100.0,100.0
FFE80C25,80,93.75,100.0,100.0,100.0
FFE80C2F,80,95.0,100.0,100.0,100.0
