ISSUE_DATE,VEHICLE_CLASS,VEHICLE_TYPE,X,Y,HEADING,SPEED,HAZARDLIGHTS_FLAG,HARDBRAKING_FLAG,LIGHTSCHANGE_FLAG,HARDDECELERATION_FLAG,UTURN_FLAG,LIGHTS_STATUS,CURRENT_LANE,scene,Turn,Change,Speed,Hazard
2022-09-02 09:51:30,9220.0,4.0,127.394666,36.410427,,,,,,,,,,scene_1,,,,False
2022-09-02 09:51:31,9220.0,4.0,127.394434,36.410489,,,,,,,,,,scene_1,,,,False
2022-09-02 09:51:32,9220.0,4.0,127.394198,36.410551,,,,,,,,,,scene_1,,,,False
2022-09-02 09:51:33,9220.0,4.0,127.393961,36.410615,,,,,,,,,,scene_1,,,,False
2022-09-02 09:51:34,9220.0,4.0,127.393769,36.410666,,,,,,,,,,scene_1,,,,False
2022-09-02 09:51:35,9220.0,4.0,127.39353,36.410731,,,,,,,,,,scene_1,,,,False
2022-09-02 09:51:36,9220.0,4.0,127.39324,36.410807,,,,,,,,,,scene_1,,,,False
2022-09-02 09:51:37,9220.0,4.0,127.392997,36.410873,,,,,,,,,,scene_1,,,,False
2022-09-02 09:51:38,9220.0,4.0,127.392802,36.410925,,,,,,,,,,scene_1,,,,False
2022-09-02 09:51:39,9220.0,4.0,127.392511,36.411001,,,,,,,,,,scene_1,,,,False
2022-09-02 09:51:40,9220.0,4.0,127.392271,36.411066,,,,,,,,,,scene_2,,,,False
2022-09-02 09:51:41,9220.0,4.0,127.392029,36.411131,,,,,,,,,,scene_2,,,,False
2022-09-02 09:51:42,9220.0,4.0,127.391788,36.411197,,,,,,,,,,scene_2,,,,False
2022-09-02 09:51:43,9220.0,4.0,127.391546,36.411264,,,,,,,,,,scene_2,,,,False
2022-09-02 09:51:44,9220.0,4.0,127.3913,36.411328,,,,,,,,,,scene_2,,,,False
2022-09-02 09:51:45,9220.0,4.0,127.391048,36.411394,,,,,,,,,,scene_2,,,,False
2022-09-02 09:51:46,9220.0,4.0,127.390843,36.411448,,,,,,,,,,scene_2,,,,False
2022-09-02 09:51:47,9220.0,4.0,127.390526,36.411533,,,,,,,,,,scene_2,,,,False
2022-09-02 09:51:48,9220.0,4.0,127.390256,36.411605,,,,,,,,,,scene_2,,,,False
2022-09-02 09:51:49,9220.0,4.0,127.389982,36.411676,,,,,,,,,,scene_2,,,,False
2022-09-02 09:51:50,9220.0,4.0,127.389704,36.411748,-1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,Acceleration,False
2022-09-02 09:51:51,9220.0,4.0,127.389421,36.411821,-1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,Acceleration,False
2022-09-02 09:51:52,9220.0,4.0,127.389134,36.411893,-1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,Acceleration,False
2022-09-02 09:51:53,9220.0,4.0,127.388843,36.411963,-2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,Acceleration,False
2022-09-02 09:51:54,9220.0,4.0,127.388548,36.412033,-3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,Acceleration,False
2022-09-02 09:51:55,9220.0,4.0,127.388249,36.412097,-4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,Acceleration,False
2022-09-02 09:51:56,9220.0,4.0,127.387946,36.412154,-6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-02 09:51:57,9220.0,4.0,127.387641,36.412205,-7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-02 09:51:58,9220.0,4.0,127.387336,36.412249,-9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-02 09:51:59,9220.0,4.0,127.387033,36.412285,-11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-02 09:52:40,9220.0,4.0,180.0,90.0,-50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_8,,,,False
2022-09-02 09:52:41,9220.0,4.0,180.0,90.0,-50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_8,,,,False
2022-09-02 09:52:42,9220.0,4.0,127.375851,36.408324,-39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_8,Left,,,False
2022-09-02 09:52:43,9220.0,4.0,127.375614,36.408257,-38.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_8,Left,,,False
