ISSUE_DATE,VEHICLE_CLASS,VEHICLE_TYPE,X,Y,HEADING,SPEED,HAZARDLIGHTS_FLAG,HARDBRAKING_FLAG,LIGHTSCHANGE_FLAG,HARDDECELERATION_FLAG,UTURN_FLAG,LIGHTS_STATUS,CURRENT_LANE,scene,Turn,Change,Speed,Hazard
2022-09-23 09:17:30,9220.0,4.0,127.380061,36.414909,,,,,,,,,,scene_37,,,,False
2022-09-23 09:17:31,9220.0,4.0,127.380092,36.414813,,,,,,,,,,scene_37,,,,False
2022-09-23 09:17:32,9220.0,4.0,127.380132,36.414695,,,,,,,,,,scene_37,,,,False
2022-09-23 09:17:33,9220.0,4.0,127.380169,36.414579,,,,,,,,,,scene_37,,,,False
2022-09-23 09:17:34,9220.0,4.0,127.380212,36.414435,,,,,,,,,,scene_37,,,,False
2022-09-23 09:17:35,9220.0,4.0,127.380241,36.414342,,,,,,,,,,scene_37,,,,False
2022-09-23 09:17:36,9220.0,4.0,127.380276,36.414236,,,,,,,,,,scene_37,,,,False
2022-09-23 09:17:37,9220.0,4.0,127.380313,36.414139000000006,,,,,,,,,,scene_37,,,,False
2022-09-23 09:17:38,9220.0,4.0,127.38035,36.414042,,,,,,,,,,scene_37,,,,False
2022-09-23 09:17:39,9220.0,4.0,127.380394,36.41392,,,,,,,,,,scene_37,,,,False
2022-09-23 09:17:40,9220.0,4.0,127.380433,36.41381,,,,,,,,,,scene_38,,,,False
2022-09-23 09:17:41,9220.0,4.0,127.380474,36.413692,,,,,,,,,,scene_38,,,,False
2022-09-23 09:17:42,9220.0,4.0,127.380507,36.41359,,,,,,,,,,scene_38,,,,False
2022-09-23 09:17:43,9220.0,4.0,127.380551,36.413453,,,,,,,,,,scene_38,,,,False
2022-09-23 09:17:44,9220.0,4.0,127.380596,36.413308,,,,,,,,,,scene_38,,,,False
2022-09-23 09:17:45,9220.0,4.0,127.380647,36.4131395,,,,,,,,,,scene_38,,,,False
2022-09-23 09:17:46,9220.0,4.0,127.380698,36.412971,,,,,,,,,,scene_38,,,,False
2022-09-23 09:17:47,9220.0,4.0,127.38073,36.412847,,,,,,,,,,scene_38,,,,False
2022-09-23 09:17:48,9220.0,4.0,127.380764,36.412663,,,,,,,,,,scene_38,,,,False
2022-09-23 09:17:49,9220.0,4.0,127.380779,36.412543,,,,,,,,,,scene_38,,,,False
2022-09-23 09:18:10,9220.0,4.0,127.378021,36.409446,69.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_41,,,,False
2022-09-23 09:18:11,9220.0,4.0,127.377817,36.409321,69.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_41,,,,False
2022-09-23 09:18:12,9220.0,4.0,127.377606,36.4092,71.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_41,,,,False
2022-09-23 09:18:13,9220.0,4.0,127.377432,36.409105,72.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_41,,,,False
2022-09-23 09:18:14,9220.0,4.0,127.377163,36.408969,74.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_41,,,,False
2022-09-23 09:18:15,9220.0,4.0,127.376933,36.408863,77.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_41,,,,False
2022-09-23 09:18:16,9220.0,4.0,127.376749,36.408784,79.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_41,,,,False
2022-09-23 09:18:17,9220.0,4.0,127.376471,36.40867,81.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_41,,Right,,False
2022-09-23 09:18:18,9220.0,4.0,127.376281,36.408598,82.0,44.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,scene_41,,Right,,False
2022-09-23 09:18:19,9220.0,4.0,127.375992,36.408494,82.0,42.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,scene_41,,Right,,False
2022-09-23 09:18:20,9220.0,4.0,127.375794,36.408428,83.0,39.0,1.0,1.0,2.0,1.0,1.0,4.0,0.0,scene_42,,Right,,False
2022-09-23 09:18:21,9220.0,4.0,127.375492,36.408329,84.0,37.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,scene_42,,Right,,False
2022-09-23 09:18:22,9220.0,4.0,127.375235,36.408251,87.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_42,,Right,,False
2022-09-23 09:18:23,9220.0,4.0,127.375025,36.408194,88.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_42,,Right,,False
2022-09-23 09:18:24,9220.0,4.0,127.374758,36.408132,90.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_42,,Right,,False
2022-09-23 09:18:25,9220.0,4.0,127.374487,36.408076,91.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_42,,Right,,False
2022-09-23 09:18:26,9220.0,4.0,127.374158,36.408019,92.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_42,,Right,,False
2022-09-23 09:18:27,9220.0,4.0,127.373879,36.407979,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_42,,Right,,False
2022-09-23 09:18:28,9220.0,4.0,127.373599,36.407937,88.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_42,,Right,,False
2022-09-23 09:18:29,9220.0,4.0,127.373319,36.407894,84.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_42,,Right,,False
2022-09-23 09:18:30,9220.0,4.0,127.373095,36.407859,27.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_43,Right,,,False
2022-09-23 09:18:31,9220.0,4.0,127.372762,36.407809,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_43,Right,,,False
2022-09-23 09:18:32,9220.0,4.0,127.372484,36.407767,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_43,Right,,,False
2022-09-23 09:18:33,9220.0,4.0,127.372207,36.40772,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_43,Right,,,False
2022-09-23 09:18:34,9220.0,4.0,127.371986,36.407679,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_43,,,,False
2022-09-23 09:18:35,9220.0,4.0,127.371708,36.407626,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_43,,,,False
2022-09-23 09:18:36,9220.0,4.0,127.371375,36.407556,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_43,,,,False
2022-09-23 09:18:37,9220.0,4.0,127.371152,36.407507,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_43,,,,False
2022-09-23 09:18:38,9220.0,4.0,127.370819,36.407427,7.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,scene_43,,,,False
2022-09-23 09:18:39,9220.0,4.0,127.370544,36.407353,5.0,8.0,-1.0,-1.0,-2.0,-1.0,-1.0,-4.0,0.0,scene_43,,,,False
2022-09-23 09:18:40,9220.0,4.0,127.37027,36.407273,3.0,9.0,-1.0,-1.0,-2.0,-1.0,-1.0,-4.0,0.0,scene_44,,,,False
2022-09-23 09:18:41,9220.0,4.0,127.370049,36.407207,1.0,7.0,-1.0,-1.0,-2.0,-1.0,-1.0,0.0,0.0,scene_44,,,,False
2022-09-23 09:18:42,9220.0,4.0,127.369717,36.4071,-4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_44,,,,False
2022-09-23 09:18:43,9220.0,4.0,127.369436,36.407009,-7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_44,,,,False
