ISSUE_DATE,VEHICLE_CLASS,VEHICLE_TYPE,X,Y,HEADING,SPEED,HAZARDLIGHTS_FLAG,HARDBRAKING_FLAG,LIGHTSCHANGE_FLAG,HARDDECELERATION_FLAG,UTURN_FLAG,LIGHTS_STATUS,CURRENT_LANE,scene,Turn,Change,Speed,Hazard
2022-09-21 09:27:40,9220.0,4.0,127.387886,36.412271,,,,,,,,,,scene_5,,,,False
2022-09-21 09:27:41,9220.0,4.0,127.387645,36.412309,,,,,,,,,,scene_5,,,,False
2022-09-21 09:27:42,9220.0,4.0,127.387486,36.412331,,,,,,,,,,scene_5,,,,False
2022-09-21 09:27:43,9220.0,4.0,127.387249,36.412359,,,,,,,,,,scene_5,,,,False
2022-09-21 09:27:44,9220.0,4.0,127.38709,36.412376,,,,,,,,,,scene_5,,,,False
2022-09-21 09:27:45,9220.0,4.0,127.386891,36.412394,,,,,,,,,,scene_5,,,,False
2022-09-21 09:27:46,9220.0,4.0,127.386652,36.41241,,,,,,,,,,scene_5,,,,False
2022-09-21 09:27:47,9220.0,4.0,127.386452,36.412418,,,,,,,,,,scene_5,,,,False
2022-09-21 09:27:48,9220.0,4.0,127.386293,36.412423,,,,,,,,,,scene_5,,,,False
2022-09-21 09:27:49,9220.0,4.0,127.386058,36.412426,,,,,,,,,,scene_5,,,,False
2022-09-21 09:30:40,9220.0,4.0,127.377274,36.410521,,,,,,,,,,scene_23,,,,False
2022-09-21 09:30:41,9220.0,4.0,127.377236,36.410441,,,,,,,,,,scene_23,,,,False
2022-09-21 09:30:42,9220.0,4.0,127.37719,36.4103375,,,,,,,,,,scene_23,,,,False
2022-09-21 09:30:43,9220.0,4.0,127.377144,36.410234,,,,,,,,,,scene_23,,,,False
2022-09-21 09:30:44,9220.0,4.0,127.377113,36.410168,,,,,,,,,,scene_23,,,,False
2022-09-21 09:30:45,9220.0,4.0,127.377074,36.410094,,,,,,,,,,scene_23,,,,False
2022-09-21 09:30:46,9220.0,4.0,127.377037,36.410029,,,,,,,,,,scene_23,,,,False
2022-09-21 09:30:47,9220.0,4.0,127.377001,36.409971,,,,,,,,,,scene_23,,,,False
2022-09-21 09:30:48,9220.0,4.0,127.376953,36.409904,,,,,,,,,,scene_23,,,,False
2022-09-21 09:30:49,9220.0,4.0,127.376905,36.40985,,,,,,,,,,scene_23,,,,False
2022-09-21 09:30:50,9220.0,4.0,127.376864,36.40981,-61.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_24,,,,True
2022-09-21 09:30:51,9220.0,4.0,127.376805,36.409753,-61.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_24,,,,True
