ISSUE_DATE,VEHICLE_CLASS,VEHICLE_TYPE,X,Y,HEADING,SPEED,HAZARDLIGHTS_FLAG,HARDBRAKING_FLAG,LIGHTSCHANGE_FLAG,HARDDECELERATION_FLAG,UTURN_FLAG,LIGHTS_STATUS,CURRENT_LANE,scene,Turn,Change,Speed,Hazard
2022-09-09 09:12:58,9220.0,4.0,127.393904,36.410698,,,,,,,,,,scene_0,,,,False
2022-09-09 09:12:59,9220.0,4.0,127.393645,36.410766,,,,,,,,,,scene_0,,,,False
2022-09-09 09:13:00,9220.0,4.0,127.393424,36.410823,,,,,,,,,,scene_1,,,,False
2022-09-09 09:13:01,9220.0,4.0,127.393198,36.410883,,,,,,,,,,scene_1,,,,False
2022-09-09 09:13:02,9220.0,4.0,127.392966,36.410943,,,,,,,,,,scene_1,,,,False
2022-09-09 09:13:03,9220.0,4.0,127.392731,36.411005,,,,,,,,,,scene_1,,,,False
2022-09-09 09:13:04,9220.0,4.0,127.392539,36.411057,,,,,,,,,,scene_1,,,,False
2022-09-09 09:13:05,9220.0,4.0,127.392294,36.411122,,,,,,,,,,scene_1,,,,False
2022-09-09 09:13:06,9220.0,4.0,127.391992,36.411203,,,,,,,,,,scene_1,,,,False
2022-09-09 09:13:07,9220.0,4.0,127.391732,36.411272,,,,,,,,,,scene_1,,,,False
2022-09-09 09:13:08,9220.0,4.0,127.391467,36.411343,,,,,,,,,,scene_1,,,,False
2022-09-09 09:13:09,9220.0,4.0,127.391252,36.411401,,,,,,,,,,scene_1,,,,False
2022-09-09 09:13:10,9220.0,4.0,127.390925,36.411488,,,,,,,,,,scene_2,,,,False
2022-09-09 09:13:11,9220.0,4.0,127.390653,36.411561,,,,,,,,,,scene_2,,,,False
2022-09-09 09:13:12,9220.0,4.0,127.390378,36.411634,,,,,,,,,,scene_2,,,,False
2022-09-09 09:13:13,9220.0,4.0,127.390157,36.411694,,,,,,,,,,scene_2,,,,False
2022-09-09 09:13:14,9220.0,4.0,127.389824,36.411783,,,,,,,,,,scene_2,,,,False
2022-09-09 09:13:15,9220.0,4.0,127.389602,36.411841,,,,,,,,,,scene_2,,,,False
2022-09-09 09:13:16,9220.0,4.0,127.389323,36.411913,,,,,,,,,,scene_2,,,,False
2022-09-09 09:13:17,9220.0,4.0,127.388988,36.411995,,,,,,,,,,scene_2,,,,False
2022-09-09 09:13:18,9220.0,4.0,127.388708,36.412062,-2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_2,,,Acceleration,False
2022-09-09 09:13:19,9220.0,4.0,127.388426,36.412126,-3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_2,,,Acceleration,False
2022-09-09 09:13:20,9220.0,4.0,127.3882,36.412174,-4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,Acceleration,False
2022-09-09 09:13:21,9220.0,4.0,127.387858,36.412237,-6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-09 09:13:22,9220.0,4.0,127.387572,36.412282,-7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-09 09:13:23,9220.0,4.0,127.387287,36.41232,-10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-09 09:13:24,9220.0,4.0,127.387058,36.412346,-11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-09 09:13:25,9220.0,4.0,127.386716,36.412375,-14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-09 09:13:26,9220.0,4.0,127.386488,36.412389,-15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-09 09:13:27,9220.0,4.0,127.386202,36.412399,-17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
