ISSUE_DATE,VEHICLE_CLASS,VEHICLE_TYPE,X,Y,HEADING,SPEED,HAZARDLIGHTS_FLAG,HARDBRAKING_FLAG,LIGHTSCHANGE_FLAG,HARDDECELERATION_FLAG,UTURN_FLAG,LIGHTS_STATUS,CURRENT_LANE,scene,Turn,Change,Speed,Hazard
2022-09-27 09:36:30,9220.0,4.0,127.391415,36.41134,,,,,,,,,,scene_2,,,,False
2022-09-27 09:36:31,9220.0,4.0,127.391158,36.411407,,,,,,,,,,scene_2,,,,False
2022-09-27 09:36:32,9220.0,4.0,127.390986,36.411452,,,,,,,,,,scene_2,,,,False
2022-09-27 09:36:33,9220.0,4.0,127.390727,36.411521,,,,,,,,,,scene_2,,,,False
2022-09-27 09:36:34,9220.0,4.0,127.390554,36.411569,,,,,,,,,,scene_2,,,,False
2022-09-27 09:36:35,9220.0,4.0,127.39038,36.411617,,,,,,,,,,scene_2,,,,False
2022-09-27 09:36:36,9220.0,4.0,127.390117,36.411686,,,,,,,,,,scene_2,,,,False
2022-09-27 09:36:37,9220.0,4.0,127.389855,36.411756,,,,,,,,,,scene_2,,,,False
2022-09-27 09:36:38,9220.0,4.0,127.38968,36.411802,,,,,,,,,,scene_2,,,,False
2022-09-27 09:36:39,9220.0,4.0,127.389417,36.41187,,,,,,,,,,scene_2,,,,False
2022-09-27 09:36:40,9220.0,4.0,127.38924,36.411915,,,,,,,,,,scene_3,,,,False
2022-09-27 09:36:41,9220.0,4.0,127.388971,36.411981,,,,,,,,,,scene_3,,,,False
2022-09-27 09:36:42,9220.0,4.0,127.388788,36.412027,,,,,,,,,,scene_3,,,,False
2022-09-27 09:36:43,9220.0,4.0,127.38851,36.412093,,,,,,,,,,scene_3,,,,False
2022-09-27 09:36:44,9220.0,4.0,127.388322,36.412134,,,,,,,,,,scene_3,,,,False
2022-09-27 09:36:45,9220.0,4.0,127.388038,36.412191,,,,,,,,,,scene_3,,,,False
2022-09-27 09:36:46,9220.0,4.0,127.387848,36.412225,,,,,,,,,,scene_3,,,,False
2022-09-27 09:36:47,9220.0,4.0,127.387565,36.412268,,,,,,,,,,scene_3,,,,False
2022-09-27 09:36:48,9220.0,4.0,127.387379,36.412293,,,,,,,,,,scene_3,,,,False
2022-09-27 09:36:49,9220.0,4.0,127.387104,36.412324,,,,,,,,,,scene_3,,,,False
2022-09-27 09:36:50,9220.0,4.0,127.386923,36.412342,-12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,,,,False
2022-09-27 09:36:51,9220.0,4.0,127.386656,36.412363,-13.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,,,,False
2022-09-27 09:36:52,9220.0,4.0,127.38648,36.412374,-15.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,,,,False
2022-09-27 09:36:53,9220.0,4.0,127.386216,36.412382,-17.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,,,,False
2022-09-27 09:36:54,9220.0,4.0,127.386041,36.412384,-18.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,,,,False
2022-09-27 09:36:55,9220.0,4.0,127.38578,36.412382,-19.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,,,,False
2022-09-27 09:36:56,9220.0,4.0,127.385608,36.412379,-19.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,,,,False
2022-09-27 09:36:57,9220.0,4.0,127.38535,36.412369,-21.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,Left,,,False
2022-09-27 09:36:58,9220.0,4.0,127.385176,36.412359,-22.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,Left,,,False
2022-09-27 09:36:59,9220.0,4.0,127.384916,36.412338,-24.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,Left,,,False
2022-09-27 09:37:00,9220.0,4.0,127.384743,36.412321,-25.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
2022-09-27 09:37:01,9220.0,4.0,127.384484,36.41229,-26.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
2022-09-27 09:37:02,9220.0,4.0,127.384312,36.412267,-27.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
2022-09-27 09:37:03,9220.0,4.0,127.384056,36.412226,-27.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
2022-09-27 09:37:04,9220.0,4.0,127.383886,36.412195,-28.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
2022-09-27 09:37:05,9220.0,4.0,127.383636,36.412144,-28.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
2022-09-27 09:37:06,9220.0,4.0,127.38347,36.412108,-27.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
2022-09-27 09:37:07,9220.0,4.0,127.383226,36.412046,-28.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
2022-09-27 09:37:08,9220.0,4.0,127.383065,36.412003,-28.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
2022-09-27 09:37:09,9220.0,4.0,127.382823,36.411932,-28.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
2022-09-27 09:37:10,9220.0,4.0,127.382661,36.41188,-28.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_6,Left,,,False
2022-09-27 09:37:11,9220.0,4.0,127.382419,36.411798,-29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_6,Left,,,False
2022-09-27 09:37:12,9220.0,4.0,127.382256,36.411741,-28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_6,Left,,,False
2022-09-27 09:37:13,9220.0,4.0,127.382011,36.411648,-27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_6,Left,,,False
2022-09-27 09:37:14,9220.0,4.0,127.381848,36.411583,-27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_6,Left,,,False
2022-09-27 09:37:15,9220.0,4.0,127.381603,36.411482,-27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_6,Left,,,False
2022-09-27 09:37:16,9220.0,4.0,127.381439,36.411411,-27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_6,Left,,,False
2022-09-27 09:37:17,9220.0,4.0,127.381194,36.411297,-28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_6,Left,,,False
2022-09-27 09:37:18,9220.0,4.0,127.381033,36.411216,-28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_6,Left,,,False
2022-09-27 09:37:19,9220.0,4.0,127.380792,36.411088,-28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_6,Left,,,False
2022-09-27 09:37:30,9220.0,4.0,127.37970849999999,36.410412,-29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_8,Left,,,False
2022-09-27 09:37:31,9220.0,4.0,127.378625,36.409736,-29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_8,Left,,,False
2022-09-27 09:37:32,9220.0,4.0,127.37848,36.409643,-28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_8,Left,,,False
2022-09-27 09:37:33,9220.0,4.0,127.378263,36.409505,-26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_8,Left,,,False
2022-09-27 09:37:34,9220.0,4.0,127.378117,36.409415,-24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_8,Left,,,False
2022-09-27 09:37:35,9220.0,4.0,127.377895,36.409281,-21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_8,Left,,,False
2022-09-27 09:37:36,9220.0,4.0,127.377745,36.409195,-19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_8,,,,False
2022-09-27 09:37:37,9220.0,4.0,127.377518,36.409068,-15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_8,,,,False
2022-09-27 09:37:38,9220.0,4.0,127.377325,36.408968,-12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_8,,,,False
2022-09-27 09:37:39,9220.0,4.0,127.377129,36.408874,-9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_8,,,,False
