ISSUE_DATE,VEHICLE_CLASS,VEHICLE_TYPE,X,Y,HEADING,SPEED,HAZARDLIGHTS_FLAG,HARDBRAKING_FLAG,LIGHTSCHANGE_FLAG,HARDDECELERATION_FLAG,UTURN_FLAG,LIGHTS_STATUS,CURRENT_LANE,scene,Turn,Change,Speed,Hazard
2022-09-07 10:06:02,9220.0,4.0,127.393742,36.410725,,,,,,,,,,scene_1,,,,False
2022-09-07 10:06:03,9220.0,4.0,127.393526,36.410783,,,,,,,,,,scene_1,,,,False
2022-09-07 10:06:04,9220.0,4.0,127.393311,36.410839,,,,,,,,,,scene_1,,,,False
2022-09-07 10:06:05,9220.0,4.0,127.393141,36.410882,,,,,,,,,,scene_1,,,,False
2022-09-07 10:06:06,9220.0,4.0,127.392931,36.410937,,,,,,,,,,scene_1,,,,False
2022-09-07 10:06:07,9220.0,4.0,127.392723,36.410991,,,,,,,,,,scene_1,,,,False
2022-09-07 10:06:08,9220.0,4.0,127.392476,36.411058,,,,,,,,,,scene_1,,,,False
2022-09-07 10:06:09,9220.0,4.0,127.392275,36.411113,,,,,,,,,,scene_1,,,,False
2022-09-07 10:06:10,9220.0,4.0,127.392079,36.411166,,,,,,,,,,scene_2,,,,False
2022-09-07 10:06:11,9220.0,4.0,127.391885,36.411218,,,,,,,,,,scene_2,,,,False
2022-09-07 10:06:12,9220.0,4.0,127.391691,36.411271,,,,,,,,,,scene_2,,,,False
2022-09-07 10:06:13,9220.0,4.0,127.391496,36.411324,,,,,,,,,,scene_2,,,,False
2022-09-07 10:06:14,9220.0,4.0,127.391301,36.411376,,,,,,,,,,scene_2,,,,False
2022-09-07 10:06:15,9220.0,4.0,127.391103,36.411429,,,,,,,,,,scene_2,,,,False
2022-09-07 10:06:16,9220.0,4.0,127.390902,36.41148,,,,,,,,,,scene_2,,,,False
2022-09-07 10:06:17,9220.0,4.0,127.390697,36.411534,,,,,,,,,,scene_2,,,,False
2022-09-07 10:06:18,9220.0,4.0,127.390486,36.411592,,,,,,,,,,scene_2,,,,False
2022-09-07 10:06:19,9220.0,4.0,127.390269,36.411651,,,,,,,,,,scene_2,,,,False
2022-09-07 10:06:20,9220.0,4.0,127.390044,36.411712,,,,,,,,,,scene_3,,,,False
2022-09-07 10:06:21,9220.0,4.0,127.389811,36.411773,,,,,,,,,,scene_3,,,,False
2022-09-07 10:06:22,9220.0,4.0,127.38957,36.411835,-1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-07 10:06:23,9220.0,4.0,127.38932,36.411899,-1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-07 10:06:24,9220.0,4.0,127.389063,36.411963,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-07 10:06:25,9220.0,4.0,127.388853,36.412016,-1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,Acceleration,False
2022-09-07 10:06:26,9220.0,4.0,127.388528,36.412091,-3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,Acceleration,False
2022-09-07 10:06:27,9220.0,4.0,127.388251,36.41215,-4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,Acceleration,False
2022-09-07 10:06:28,9220.0,4.0,127.387968,36.412204,-6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-07 10:06:29,9220.0,4.0,127.387682,36.412252,-7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-07 10:06:30,9220.0,4.0,127.387455,36.412285,-9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,,,,False
2022-09-07 10:06:31,9220.0,4.0,127.387118,36.412327,-11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,,,,False
2022-09-07 10:06:32,9220.0,4.0,127.386837,36.412353,-13.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,,,,False
2022-09-07 10:06:33,9220.0,4.0,127.386554,36.412372,-14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,,,,False
2022-09-07 10:06:34,9220.0,4.0,127.386328,36.412382,-16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,,,,False
2022-09-07 10:06:35,9220.0,4.0,127.386045,36.412389,-18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,,,,False
2022-09-07 10:06:36,9220.0,4.0,127.385758,36.412389,-19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,,,,False
2022-09-07 10:06:37,9220.0,4.0,127.385415,36.412378,-22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,Left,,,False
2022-09-07 10:06:38,9220.0,4.0,127.385185,36.412364,-23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,Left,,,False
2022-09-07 10:06:39,9220.0,4.0,127.38484,36.412335,-26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_4,Left,,,False
2022-09-07 10:06:40,9220.0,4.0,127.384553,36.412303,-27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
2022-09-07 10:06:41,9220.0,4.0,127.384268,36.412264,-28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
2022-09-07 10:06:42,9220.0,4.0,127.384042,36.412227,-30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
2022-09-07 10:06:43,9220.0,4.0,127.383706,36.412162,-32.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
2022-09-07 10:06:44,9220.0,4.0,127.383436,36.412099,-35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
2022-09-07 10:06:45,9220.0,4.0,127.383226,36.412045,-35.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_5,Left,,,False
