ISSUE_DATE,VEHICLE_CLASS,VEHICLE_TYPE,X,Y,HEADING,SPEED,HAZARDLIGHTS_FLAG,HARDBRAKING_FLAG,LIGHTSCHANGE_FLAG,HARDDECELERATION_FLAG,UTURN_FLAG,LIGHTS_STATUS,CURRENT_LANE,scene,Turn,Change,Speed,Hazard
2022-09-27 10:38:22,9220.0,4.0,127.393945,36.410644,,,,,,,,,,scene_1,,,,False
2022-09-27 10:38:23,9220.0,4.0,127.393693,36.410711,,,,,,,,,,scene_1,,,,False
2022-09-27 10:38:24,9220.0,4.0,127.393443,36.410776,,,,,,,,,,scene_1,,,,False
2022-09-27 10:38:25,9220.0,4.0,127.393198,36.410842,,,,,,,,,,scene_1,,,,False
2022-09-27 10:38:26,9220.0,4.0,127.392953,36.410908,,,,,,,,,,scene_1,,,,False
2022-09-27 10:38:27,9220.0,4.0,127.392706,36.410972,,,,,,,,,,scene_1,,,,False
2022-09-27 10:38:28,9220.0,4.0,127.392456,36.411037,,,,,,,,,,scene_1,,,,False
2022-09-27 10:38:29,9220.0,4.0,127.392202,36.411103,,,,,,,,,,scene_1,,,,False
2022-09-27 10:38:30,9220.0,4.0,127.391949,36.41117,,,,,,,,,,scene_2,,,,False
2022-09-27 10:38:31,9220.0,4.0,127.391695,36.411239,,,,,,,,,,scene_2,,,,False
2022-09-27 10:38:32,9220.0,4.0,127.391443,36.411308,,,,,,,,,,scene_2,,,,False
2022-09-27 10:38:33,9220.0,4.0,127.391189,36.411376,,,,,,,,,,scene_2,,,,False
2022-09-27 10:38:34,9220.0,4.0,127.39093,36.411446,,,,,,,,,,scene_2,,,,False
2022-09-27 10:38:35,9220.0,4.0,127.390667,36.411517,,,,,,,,,,scene_2,,,,False
2022-09-27 10:38:36,9220.0,4.0,127.390404,36.411589,,,,,,,,,,scene_2,,,,False
2022-09-27 10:38:37,9220.0,4.0,127.390141,36.41166,,,,,,,,,,scene_2,,,,False
2022-09-27 10:38:38,9220.0,4.0,127.389877,36.411729,,,,,,,,,,scene_2,,,,False
2022-09-27 10:38:39,9220.0,4.0,127.389613,36.411796,,,,,,,,,,scene_2,,,,False
2022-09-27 10:38:40,9220.0,4.0,127.389349,36.411863,,,,,,,,,,scene_3,,,,False
2022-09-27 10:38:41,9220.0,4.0,127.389083,36.411929,,,,,,,,,,scene_3,,,,False
2022-09-27 10:38:42,9220.0,4.0,127.388814,36.411996,-2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-27 10:38:43,9220.0,4.0,127.388538,36.41206,-3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
2022-09-27 10:38:44,9220.0,4.0,127.388258,36.412121,-4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scene_3,,,,False
