시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809A6,20,90.0,100.0,100.0,100.0
FFE809AF,20,100.0,100.0,100.0,100.0
FFE809B7,20,95.0,100.0,100.0,100.0
FFE809C5,20,95.0,100.0,100.0,100.0
FFE809CE,20,95.0,100.0,100.0,100.0
FFE809CF,20,95.0,100.0,100.0,100.0
FFE809D1,20,90.0,100.0,100.0,100.0
FFE809D9,20,95.0,100.0,100.0,100.0
FFE809DB,20,100.0,100.0,100.0,100.0
FFE809F1,20,95.0,100.0,100.0,100.0
FFE809F2,20,95.0,100.0,100.0,100.0
FFE809FE,20,100.0,100.0,100.0,100.0
FFE80A09,20,100.0,100.0,100.0,100.0
FFE80A0B,20,100.0,100.0,100.0,100.0
FFE80A23,20,95.0,100.0,100.0,100.0
FFE80A26,20,95.0,100.0,100.0,100.0
FFE80A2A,20,100.0,100.0,100.0,100.0
FFE80A38,20,100.0,100.0,100.0,100.0
FFE80A45,20,90.0,100.0,100.0,100.0
FFE80A4D,20,100.0,100.0,100.0,100.0
FFE80A4F,20,100.0,100.0,100.0,100.0
FFE80A54,20,90.0,100.0,100.0,100.0
FFE80A6A,20,95.0,100.0,100.0,100.0
FFE80A77,20,95.0,100.0,100.0,100.0
FFE80A7D,20,95.0,100.0,100.0,100.0
FFE80A88,20,100.0,100.0,100.0,100.0
FFE80A8C,20,100.0,100.0,100.0,100.0
FFE80A91,20,100.0,100.0,100.0,100.0
FFE80AA0,20,100.0,100.0,100.0,100.0
FFE80AB0,20,80.0,100.0,100.0,100.0
FFE80AB5,20,80.0,100.0,100.0,100.0
FFE80ABF,20,100.0,100.0,100.0,100.0
FFE80ACD,20,100.0,100.0,100.0,100.0
FFE80AD2,20,100.0,100.0,100.0,100.0
FFE80AD7,20,90.0,100.0,100.0,100.0
FFE80AE9,20,100.0,100.0,100.0,100.0
FFE80AEB,20,90.0,100.0,100.0,100.0
FFE80AF3,20,100.0,100.0,100.0,100.0
FFE80B00,20,95.0,100.0,100.0,100.0
FFE80B01,20,90.0,100.0,100.0,100.0
FFE80B06,20,90.0,100.0,100.0,100.0
FFE80B10,20,100.0,100.0,100.0,100.0
FFE80B17,20,95.0,100.0,100.0,100.0
FFE80B1E,20,95.0,100.0,100.0,100.0
FFE80B22,20,100.0,100.0,100.0,100.0
FFE80B27,20,85.0,100.0,100.0,100.0
