시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809A3,80,100.0,100.0,100.0,100.0
FFE809AF,80,95.0,100.0,100.0,100.0
FFE809C6,80,98.75,100.0,100.0,97.5
FFE809CD,80,88.75,100.0,100.0,100.0
FFE809D7,80,90.0,100.0,100.0,100.0
FFE80A1D,80,93.75,100.0,100.0,100.0
FFE80A23,80,98.75,100.0,100.0,100.0
FFE80A29,80,97.5,100.0,100.0,100.0
FFE80A31,80,91.25,100.0,100.0,100.0
FFE80A40,80,96.25,100.0,100.0,100.0
FFE80A41,80,92.5,100.0,100.0,100.0
FFE80A43,80,97.5,100.0,100.0,100.0
FFE80A52,80,90.0,100.0,100.0,100.0
FFE80A78,80,93.75,100.0,100.0,100.0
FFE80A92,80,96.25,100.0,100.0,100.0
FFE80A9D,80,98.75,100.0,100.0,96.25
FFE80AA2,80,93.75,100.0,100.0,100.0
FFE80AA5,80,95.0,100.0,100.0,100.0
FFE80AAA,80,100.0,100.0,100.0,95.0
FFE80AAE,80,96.25,100.0,100.0,100.0
FFE80AB9,80,96.25,100.0,100.0,100.0
FFE80AC2,80,90.0,100.0,100.0,100.0
FFE80ADE,80,98.75,100.0,100.0,100.0
FFE80AE0,80,95.0,100.0,100.0,100.0
FFE80AEB,80,93.75,100.0,100.0,100.0
FFE80AEC,80,86.25,100.0,100.0,100.0
FFE80B04,80,92.5,100.0,100.0,100.0
FFE80B0B,80,90.0,100.0,100.0,100.0
FFE80B1A,80,95.0,100.0,100.0,98.75
FFE80B1D,80,98.75,100.0,100.0,100.0
FFE80B20,80,96.25,100.0,100.0,91.25
FFE80B22,80,88.75,100.0,100.0,100.0
FFE80B23,80,95.0,100.0,100.0,95.0
FFE80B27,80,92.5,100.0,100.0,100.0
FFE80B2B,80,97.5,100.0,100.0,100.0
FFE80B2E,80,91.25,100.0,100.0,100.0
FFE80B37,80,95.0,100.0,100.0,100.0
FFE80B3C,80,93.75,100.0,100.0,100.0
FFE80B4E,80,100.0,100.0,100.0,100.0
FFE80B4F,80,91.25,100.0,100.0,100.0
FFE80B50,80,88.75,100.0,100.0,100.0
FFE80B5A,80,88.75,100.0,100.0,100.0
FFE80B60,80,97.5,100.0,100.0,100.0
FFE80B73,80,88.75,100.0,100.0,100.0
FFE80B78,80,95.0,100.0,100.0,100.0
FFE80B7E,80,97.5,100.0,100.0,100.0
FFE80B7F,80,95.0,100.0,100.0,100.0
FFE80B80,80,95.0,100.0,100.0,100.0
FFE80B8F,80,97.5,100.0,100.0,100.0
FFE80B9A,80,91.25,100.0,100.0,97.5
FFE80BA8,80,100.0,100.0,100.0,100.0
FFE80BAE,80,93.75,100.0,100.0,100.0
FFE80BB8,80,93.75,100.0,100.0,100.0
FFE80BBC,80,96.25,100.0,100.0,100.0
FFE80BC3,80,95.0,100.0,100.0,96.25
FFE80BC8,80,95.0,100.0,100.0,100.0
FFE80BD3,80,97.5,100.0,100.0,97.5
FFE80BD8,80,88.75,100.0,100.0,100.0
FFE80BDB,80,92.5,100.0,100.0,100.0
FFE80BE5,80,96.25,100.0,100.0,100.0
FFE80BF1,80,96.25,100.0,100.0,100.0
FFE80BF5,80,97.5,100.0,100.0,100.0
FFE80BFE,80,96.25,100.0,100.0,100.0
FFE80C1A,80,96.25,100.0,100.0,100.0
FFE80C2C,80,92.5,100.0,100.0,100.0
FFE80C2D,80,90.0,100.0,100.0,100.0
FFE80C32,80,93.75,100.0,100.0,100.0
FFE80C5E,80,98.75,100.0,100.0,100.0
FFE80C7D,80,92.5,100.0,100.0,100.0
FFE80C9A,80,100.0,100.0,100.0,100.0
FFE80CB0,80,96.25,100.0,100.0,100.0
FFE80CB9,80,96.25,100.0,100.0,100.0
FFE80CBB,80,87.5,100.0,100.0,100.0
FFE80CBD,80,96.25,100.0,100.0,100.0
