시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
70CE0799,80,92.5,100.0,100.0,100.0
FFE809A6,80,93.75,100.0,100.0,100.0
FFE809BF,80,88.75,100.0,100.0,100.0
FFE809C3,80,97.5,100.0,100.0,100.0
FFE809E2,80,92.5,100.0,100.0,93.75
FFE809FB,80,96.25,100.0,100.0,100.0
FFE809FF,80,97.5,100.0,100.0,100.0
FFE80A05,80,96.25,100.0,100.0,100.0
FFE80A08,80,96.25,100.0,100.0,100.0
FFE80A0C,80,96.25,100.0,100.0,100.0
FFE80A1C,80,93.75,100.0,100.0,100.0
FFE80A40,80,93.75,100.0,100.0,98.75
FFE80A4D,80,97.5,100.0,100.0,100.0
FFE80A52,80,100.0,100.0,100.0,100.0
FFE80A58,80,88.75,100.0,100.0,100.0
FFE80A6E,80,90.0,100.0,100.0,88.75
FFE80A70,80,91.25,100.0,100.0,100.0
FFE80A7D,80,91.25,100.0,100.0,100.0
FFE80A80,80,93.75,100.0,100.0,100.0
FFE80A85,80,95.0,100.0,100.0,100.0
FFE80A91,80,96.25,100.0,100.0,100.0
FFE80AA5,80,97.5,100.0,100.0,100.0
FFE80AA7,80,92.5,100.0,100.0,100.0
FFE80AAC,80,86.25,100.0,100.0,100.0
FFE80AB0,80,97.5,100.0,100.0,100.0
FFE80AB1,80,95.0,100.0,100.0,100.0
FFE80AC2,80,92.5,100.0,100.0,100.0
FFE80AC8,80,96.25,100.0,100.0,100.0
FFE80AD2,80,96.25,100.0,100.0,100.0
FFE80AD8,80,96.25,100.0,100.0,100.0
FFE80ADD,80,92.5,100.0,100.0,100.0
FFE80AED,80,95.0,100.0,100.0,100.0
FFE80AFC,80,91.25,100.0,100.0,100.0
FFE80B0B,80,92.5,100.0,100.0,100.0
FFE80B11,80,95.0,100.0,100.0,100.0
FFE80B15,80,98.75,100.0,100.0,100.0
FFE80B27,80,95.0,100.0,100.0,97.5
FFE80B34,80,91.25,100.0,100.0,100.0
FFE80B4A,80,96.25,100.0,100.0,100.0
FFE80B55,80,92.5,100.0,100.0,100.0
FFE80B57,80,93.75,100.0,100.0,100.0
FFE80B5B,80,96.25,100.0,100.0,100.0
FFE80B65,80,92.5,100.0,100.0,100.0
FFE80B69,80,96.25,100.0,100.0,100.0
FFE80B71,80,96.25,100.0,100.0,97.5
FFE80B76,80,87.5,100.0,100.0,100.0
FFE80B85,80,96.25,100.0,100.0,100.0
FFE80B89,80,96.25,100.0,100.0,100.0
FFE80B8E,80,91.25,100.0,100.0,100.0
FFE80B93,80,97.5,100.0,100.0,100.0
FFE80B95,80,96.25,100.0,100.0,100.0
FFE80B96,80,93.75,100.0,100.0,100.0
FFE80B9B,80,91.25,100.0,100.0,100.0
FFE80BA4,80,91.25,100.0,100.0,100.0
FFE80BAA,80,96.25,100.0,100.0,100.0
FFE80BAF,80,97.5,100.0,100.0,100.0
FFE80BC0,80,91.25,100.0,100.0,100.0
FFE80BD9,80,97.5,100.0,100.0,100.0
FFE80BF8,80,93.75,100.0,100.0,100.0
FFE80BFB,80,93.75,100.0,100.0,100.0
FFE80C04,80,95.0,100.0,100.0,100.0
FFE80C07,80,95.0,100.0,100.0,100.0
FFE80C08,80,92.5,100.0,100.0,100.0
FFE80C0C,80,93.75,100.0,100.0,100.0
FFE80C25,80,96.25,100.0,100.0,100.0
FFE80C2C,80,88.75,100.0,100.0,100.0
FFE80C37,80,96.25,100.0,100.0,100.0
FFE80C3D,80,98.75,100.0,100.0,100.0
FFE80C42,80,97.5,100.0,100.0,100.0
FFE80C50,80,95.0,100.0,100.0,100.0
FFE80C58,80,90.0,100.0,100.0,100.0
FFE80C59,80,96.25,100.0,100.0,100.0
FFE80C63,80,96.25,100.0,100.0,100.0
FFE80C6B,80,91.25,100.0,100.0,100.0
FFE80C7A,80,98.75,100.0,100.0,96.25
FFE80C87,80,92.5,100.0,100.0,97.5
FFE80C8B,80,91.25,100.0,100.0,100.0
FFE80C95,80,92.5,100.0,100.0,100.0
FFE80CAC,80,92.5,100.0,100.0,100.0
FFE80CB3,80,91.25,100.0,100.0,100.0
FFE80CB4,80,91.25,100.0,100.0,100.0
FFE80CCC,80,100.0,100.0,100.0,100.0
FFE80CCD,80,87.5,100.0,100.0,100.0
FFE80CD1,80,96.25,100.0,100.0,100.0
FFE80CD4,80,95.0,100.0,100.0,100.0
FFE80CD6,80,96.25,100.0,100.0,100.0
FFE80CD9,80,90.0,100.0,100.0,100.0
FFE80CE6,80,97.5,100.0,100.0,100.0
FFE80CE9,80,92.5,100.0,100.0,98.75
FFE80CED,80,98.75,100.0,100.0,100.0
FFE80D1B,80,96.25,100.0,100.0,100.0
FFE80D1D,80,97.5,100.0,100.0,100.0
FFE80D4B,80,95.0,100.0,100.0,100.0
FFE80D69,80,88.75,100.0,100.0,100.0
FFE80D72,80,98.75,100.0,100.0,100.0
FFE80D7D,80,96.25,100.0,100.0,100.0
FFE80D83,80,92.5,100.0,100.0,100.0
FFE80D8C,80,95.0,100.0,100.0,100.0
FFE80D94,80,92.5,100.0,100.0,100.0
FFE80DA0,80,95.0,100.0,98.75,100.0
FFE80DA8,80,93.75,100.0,100.0,100.0
FFE80DAD,80,97.5,100.0,100.0,100.0
FFE80DB4,80,93.75,100.0,100.0,100.0
FFE80DBE,80,92.5,100.0,98.75,100.0
FFE80DC3,80,95.0,100.0,100.0,100.0
FFE80DC6,80,95.0,100.0,100.0,100.0
FFE80DD4,80,95.0,100.0,100.0,98.75
FFE80DDC,80,93.75,100.0,100.0,100.0
FFE80DFB,80,96.25,100.0,100.0,90.0
FFE80E1F,80,96.25,100.0,100.0,100.0
FFE80E23,80,93.75,100.0,100.0,100.0
FFE80E3E,80,95.0,100.0,100.0,100.0
FFE80E54,80,95.0,100.0,100.0,100.0
FFE80E56,80,90.0,100.0,100.0,100.0
FFE80E6A,80,88.75,100.0,100.0,100.0
FFE80E7D,80,92.5,100.0,100.0,100.0
FFE80EC8,80,97.5,100.0,100.0,98.75
FFE80EE2,80,92.5,100.0,100.0,100.0
FFE80F05,80,96.25,100.0,100.0,100.0
FFE80F1C,80,95.0,100.0,100.0,100.0
FFE80F2D,80,95.0,100.0,100.0,100.0
FFE80F4C,80,97.5,100.0,100.0,98.75
FFE80F6D,80,90.0,100.0,100.0,100.0
FFE80F6E,80,91.25,100.0,100.0,98.75
FFE80F7D,80,93.75,100.0,98.75,100.0
FFE80F83,80,92.5,100.0,100.0,100.0
FFE80F9B,80,96.25,100.0,100.0,100.0
FFE80FD0,80,95.0,100.0,100.0,100.0
FFE80FD2,80,83.75,100.0,100.0,100.0
FFE80FEA,80,86.25,100.0,100.0,100.0
