시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809A3,80,98.75,100.0,100.0,100.0
FFE809AB,80,93.75,100.0,100.0,98.75
FFE809AF,80,97.5,100.0,100.0,100.0
FFE809D1,80,92.5,100.0,100.0,100.0
FFE809D9,80,96.25,100.0,100.0,100.0
FFE809DB,80,92.5,100.0,100.0,100.0
FFE80A15,80,97.5,100.0,98.75,100.0
FFE80A19,80,95.0,100.0,100.0,98.75
FFE80A2D,80,100.0,100.0,100.0,100.0
FFE80A30,80,87.5,100.0,100.0,100.0
FFE80A51,80,91.25,100.0,100.0,100.0
FFE80A56,80,93.75,100.0,100.0,100.0
FFE80A5E,80,98.75,100.0,100.0,100.0
FFE80A6B,80,97.5,100.0,100.0,100.0
FFE80A6E,80,90.0,100.0,100.0,98.75
FFE80A77,80,95.0,100.0,100.0,100.0
FFE80A7A,80,95.0,100.0,100.0,98.75
FFE80A7D,80,95.0,100.0,100.0,100.0
FFE80A9B,80,92.5,100.0,100.0,97.5
FFE80AAA,80,100.0,100.0,100.0,100.0
FFE80ABE,80,93.75,100.0,100.0,100.0
FFE80AC5,80,95.0,100.0,100.0,100.0
FFE80AC6,80,97.5,100.0,100.0,98.75
FFE80AC7,80,95.0,100.0,100.0,100.0
FFE80AD7,80,90.0,100.0,100.0,100.0
FFE80ADE,80,96.25,100.0,100.0,100.0
FFE80ADF,80,93.75,100.0,100.0,100.0
FFE80AE8,80,95.0,100.0,100.0,100.0
FFE80AF2,80,96.25,100.0,100.0,100.0
FFE80AF4,80,95.0,100.0,100.0,93.75
FFE80AFD,80,98.75,100.0,100.0,98.75
FFE80B05,80,90.0,100.0,100.0,100.0
FFE80B1E,80,96.25,100.0,100.0,100.0
FFE80B25,80,98.75,100.0,100.0,100.0
FFE80B40,80,100.0,100.0,100.0,100.0
FFE80B48,80,97.5,100.0,100.0,100.0
FFE80B52,80,93.75,100.0,100.0,100.0
FFE80B59,80,97.5,100.0,100.0,100.0
