시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809BE,80,98.75,100.0,100.0,100.0
FFE809C1,80,95.0,100.0,100.0,100.0
FFE809C9,80,92.5,100.0,100.0,100.0
FFE809CC,80,93.75,100.0,100.0,100.0
FFE809CE,80,95.0,100.0,100.0,97.5
FFE809F7,80,100.0,100.0,100.0,98.75
FFE809FB,80,90.0,100.0,100.0,100.0
FFE80A0E,80,92.5,100.0,100.0,100.0
FFE80A12,80,98.75,100.0,100.0,100.0
FFE80A22,80,95.0,100.0,100.0,100.0
FFE80A36,80,87.5,100.0,100.0,100.0
FFE80A38,80,98.75,100.0,100.0,100.0
FFE80A4E,80,100.0,100.0,100.0,100.0
FFE80A4F,80,87.5,100.0,100.0,100.0
FFE80A5F,80,93.75,100.0,100.0,100.0
FFE80A68,80,96.25,100.0,100.0,100.0
FFE80A85,80,88.75,100.0,100.0,100.0
FFE80A9E,80,100.0,100.0,100.0,100.0
FFE80AA1,80,98.75,100.0,100.0,100.0
FFE80AAC,80,88.75,100.0,100.0,100.0
FFE80ABB,80,95.0,100.0,100.0,100.0
FFE80AC3,80,85.0,100.0,100.0,100.0
FFE80AC7,80,92.5,100.0,100.0,100.0
FFE80AC9,80,91.25,100.0,100.0,100.0
FFE80ADD,80,92.5,100.0,100.0,100.0
FFE80AE1,80,98.75,100.0,100.0,100.0
FFE80AFD,80,93.75,100.0,100.0,100.0
FFE80B06,80,93.75,100.0,100.0,100.0
FFE80B1E,80,95.0,100.0,100.0,100.0
FFE80B23,80,100.0,100.0,100.0,93.75
FFE80B2D,80,100.0,100.0,100.0,100.0
FFE80B2E,80,92.5,100.0,100.0,100.0
FFE80B45,80,93.75,100.0,100.0,100.0
FFE80B4B,80,92.5,100.0,100.0,100.0
FFE80B4E,80,95.0,100.0,100.0,100.0
FFE80B54,80,95.0,100.0,100.0,100.0
FFE80B5D,80,97.5,100.0,98.75,100.0
FFE80B63,80,97.5,100.0,100.0,100.0
FFE80B69,80,97.5,100.0,100.0,100.0
FFE80B6A,80,96.25,100.0,100.0,100.0
FFE80B6F,80,90.0,100.0,100.0,100.0
FFE80B95,80,97.5,100.0,98.75,100.0
FFE80B97,80,96.25,100.0,100.0,98.75
FFE80B9C,80,96.25,100.0,100.0,92.5
FFE80BB2,80,96.25,100.0,100.0,100.0
FFE80BBC,80,91.25,100.0,100.0,100.0
FFE80BC8,80,96.25,100.0,100.0,100.0
FFE80BD0,80,93.75,100.0,100.0,100.0
FFE80BD1,80,88.75,100.0,100.0,100.0
FFE80BE2,80,98.75,100.0,100.0,100.0
FFE80C01,80,100.0,100.0,100.0,100.0
FFE80C02,80,93.75,100.0,100.0,100.0
FFE80C06,80,97.5,100.0,100.0,100.0
FFE80C0F,80,93.75,100.0,100.0,100.0
FFE80C2B,80,97.5,100.0,100.0,100.0
FFE80C2F,80,90.0,100.0,100.0,100.0
FFE80C38,80,93.75,100.0,100.0,100.0
FFE80C5C,80,96.25,100.0,100.0,100.0
FFE80C6D,80,92.5,100.0,100.0,100.0
FFE80C7A,80,98.75,100.0,100.0,100.0
FFE80CB4,80,95.0,100.0,100.0,100.0
FFE80CBA,80,96.25,100.0,100.0,100.0
FFE80CC5,80,93.75,100.0,100.0,100.0
FFE80CC8,80,91.25,100.0,100.0,100.0
FFE80CCA,80,100.0,100.0,100.0,100.0
FFE80CCB,80,97.5,100.0,100.0,100.0
FFE80D02,80,100.0,100.0,100.0,100.0
FFE80D06,80,92.5,100.0,100.0,100.0
FFE80D09,80,90.0,100.0,100.0,100.0
FFE80D1D,80,96.25,100.0,100.0,97.5
FFE80D29,80,95.0,100.0,100.0,100.0
FFE80D2A,80,96.25,100.0,100.0,100.0
FFE80D33,80,95.0,100.0,100.0,100.0
FFE80D35,80,100.0,100.0,100.0,100.0
FFE80D3D,80,91.25,100.0,100.0,100.0
FFE80D47,80,98.75,100.0,100.0,100.0
FFE80D4A,80,98.75,100.0,100.0,100.0
FFE80D53,80,97.5,100.0,100.0,100.0
FFE80D55,80,95.0,100.0,100.0,100.0
FFE80D74,80,93.75,100.0,100.0,100.0
FFE80D8B,80,95.0,100.0,100.0,100.0
FFE80D8C,80,92.5,100.0,100.0,98.75
FFE80D93,80,100.0,100.0,100.0,100.0
FFE80DA0,80,91.25,100.0,100.0,98.75
FFE80DAB,80,95.0,100.0,100.0,100.0
FFE80DB1,80,95.0,100.0,100.0,100.0
FFE80DB4,80,92.5,100.0,100.0,100.0
FFE80DC9,80,97.5,100.0,100.0,100.0
FFE80DDE,80,93.75,100.0,100.0,100.0
FFE80DE6,80,98.75,100.0,100.0,100.0
FFE80DE9,80,95.0,100.0,100.0,100.0
FFE80DEF,80,92.5,100.0,100.0,100.0
FFE80DFF,80,96.25,100.0,100.0,100.0
FFE80E0B,80,96.25,100.0,100.0,100.0
FFE80E11,80,93.75,100.0,100.0,100.0
FFE80E1B,80,96.25,100.0,100.0,100.0
FFE80E1D,80,93.75,100.0,100.0,100.0
FFE80E26,80,95.0,100.0,100.0,100.0
FFE80E2E,80,93.75,100.0,100.0,100.0
FFE80E2F,80,98.75,100.0,100.0,100.0
FFE80E62,80,88.75,100.0,100.0,100.0
FFE80E67,80,91.25,100.0,100.0,100.0
FFE80E6E,80,90.0,100.0,100.0,100.0
FFE80E75,80,86.25,100.0,100.0,100.0
FFE80E9E,80,91.25,100.0,100.0,100.0
FFE80EB2,80,93.75,100.0,100.0,100.0
FFE80EC4,80,100.0,100.0,100.0,100.0
FFE80EDB,80,98.75,100.0,100.0,100.0
FFE80EE2,80,88.75,100.0,100.0,100.0
FFE80EE4,80,96.25,100.0,100.0,100.0
FFE80EE8,80,93.75,100.0,100.0,97.5
FFE80EF6,80,91.25,100.0,100.0,100.0
FFE80EFA,80,90.0,100.0,100.0,100.0
FFE80EFD,80,92.5,100.0,98.75,100.0
FFE80F13,80,90.0,100.0,100.0,100.0
FFE80F1C,80,88.75,100.0,100.0,100.0
FFE80F23,80,93.75,100.0,100.0,100.0
FFE80F2E,80,95.0,100.0,100.0,100.0
FFE80F47,80,93.75,100.0,100.0,97.5
FFE80F69,80,87.5,100.0,100.0,100.0
FFE80F6F,80,86.25,100.0,100.0,98.75
FFE80F72,80,88.75,100.0,100.0,100.0
FFE80FBA,80,93.75,100.0,100.0,100.0
FFE80FD6,80,95.0,100.0,98.75,100.0
FFE80FF0,80,95.0,100.0,100.0,100.0
FFE80FF4,80,90.0,100.0,100.0,100.0
FFE8101F,80,91.25,100.0,100.0,100.0
FFE81025,80,91.25,100.0,100.0,93.75
FFE8103E,80,91.25,100.0,100.0,100.0
FFE81046,80,96.25,100.0,100.0,100.0
FFE8106A,80,95.0,100.0,98.75,98.75
FFE81081,80,93.75,100.0,100.0,100.0
FFE810A2,80,86.25,100.0,100.0,100.0
FFE810AD,80,100.0,100.0,100.0,100.0
FFE810B1,80,92.5,100.0,100.0,100.0
FFE810CC,80,68.75,100.0,100.0,100.0
FFE810CE,80,91.25,100.0,100.0,100.0
FFE810DB,80,91.25,100.0,100.0,100.0
FFE810E1,80,90.0,100.0,100.0,100.0
FFE810FF,80,97.5,100.0,100.0,100.0
FFE81111,80,91.25,100.0,100.0,100.0
FFE8115B,80,96.25,100.0,100.0,100.0
FFE8117D,80,95.0,100.0,100.0,100.0
FFE81193,80,93.75,100.0,100.0,100.0
FFE81195,80,96.25,100.0,100.0,100.0
FFE811A2,80,93.75,100.0,100.0,100.0
FFE811D3,80,88.75,100.0,100.0,100.0
FFE811E3,80,98.75,100.0,100.0,100.0
FFE81207,80,100.0,100.0,100.0,100.0
FFE81213,80,95.0,100.0,100.0,100.0
