시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809BB,80,97.5,100.0,100.0,93.75
FFE809C6,80,90.0,100.0,100.0,100.0
FFE809CB,80,100.0,100.0,100.0,100.0
FFE809D2,80,100.0,100.0,100.0,77.5
FFE809FB,80,93.75,100.0,100.0,100.0
FFE80A09,80,95.0,100.0,100.0,100.0
FFE80A23,80,93.75,100.0,100.0,100.0
FFE80A25,80,91.25,100.0,100.0,100.0
FFE80A29,80,100.0,100.0,100.0,100.0
FFE80A2F,80,88.75,100.0,100.0,100.0
FFE80A32,80,90.0,100.0,100.0,100.0
FFE80A36,80,93.75,100.0,100.0,100.0
FFE80A52,80,95.0,100.0,100.0,100.0
FFE80A5E,80,96.25,100.0,100.0,100.0
FFE80A65,80,93.75,100.0,100.0,100.0
FFE80A7D,80,93.75,100.0,100.0,100.0
FFE80A81,80,100.0,100.0,100.0,100.0
FFE80A92,80,95.0,100.0,100.0,97.5
FFE80AAE,80,92.5,100.0,100.0,100.0
FFE80AB3,80,100.0,100.0,100.0,100.0
FFE80AB9,80,93.75,100.0,100.0,100.0
FFE80AD5,80,93.75,100.0,100.0,100.0
FFE80AE2,80,98.75,100.0,100.0,95.0
FFE80AF7,80,91.25,100.0,100.0,100.0
FFE80AFB,80,97.5,100.0,100.0,100.0
FFE80AFD,80,95.0,100.0,100.0,85.0
FFE80B04,80,96.25,100.0,100.0,97.5
FFE80B10,80,93.75,100.0,100.0,97.5
FFE80B1C,80,97.5,100.0,100.0,100.0
FFE80B20,80,92.5,100.0,100.0,92.5
FFE80B22,80,96.25,100.0,100.0,100.0
FFE80B26,80,93.75,100.0,100.0,100.0
FFE80B33,80,98.75,100.0,100.0,100.0
FFE80B34,80,92.5,100.0,100.0,100.0
FFE80B3B,80,93.75,100.0,100.0,100.0
FFE80B4E,80,92.5,100.0,100.0,100.0
FFE80B57,80,97.5,100.0,100.0,100.0
FFE80B7C,80,95.0,100.0,100.0,100.0
FFE80B81,80,93.75,100.0,100.0,100.0
FFE80B82,80,96.25,100.0,100.0,92.5
FFE80B85,80,96.25,100.0,100.0,100.0
FFE80B92,80,91.25,100.0,98.75,100.0
FFE80BA7,80,93.75,100.0,100.0,100.0
FFE80BAB,80,92.5,100.0,100.0,100.0
FFE80BB6,80,92.5,100.0,100.0,100.0
FFE80BC0,80,98.75,100.0,100.0,100.0
