시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809A5,20,100.0,100.0,100.0,100.0
FFE809A8,20,100.0,100.0,100.0,100.0
FFE809B7,20,100.0,100.0,100.0,100.0
FFE809BE,20,100.0,100.0,100.0,100.0
FFE809C5,20,100.0,100.0,100.0,100.0
FFE809C8,20,100.0,100.0,100.0,100.0
FFE809C9,20,100.0,100.0,100.0,100.0
FFE809F2,20,100.0,100.0,100.0,100.0
FFE809F3,20,95.0,100.0,100.0,100.0
FFE80A00,20,100.0,100.0,100.0,100.0
FFE80A0B,20,100.0,100.0,100.0,100.0
FFE80A1D,20,95.0,100.0,100.0,100.0
FFE80A43,20,100.0,100.0,100.0,100.0
FFE80A54,20,100.0,100.0,100.0,100.0
FFE80A5E,20,100.0,100.0,100.0,100.0
FFE80A6E,20,100.0,100.0,100.0,100.0
FFE80A74,20,100.0,100.0,100.0,100.0
FFE80A7C,20,100.0,100.0,100.0,100.0
FFE80A83,20,100.0,100.0,100.0,100.0
FFE80A8B,20,100.0,100.0,100.0,100.0
FFE80AA8,20,100.0,100.0,100.0,100.0
FFE80AAC,20,65.0,100.0,100.0,100.0
FFE80AAE,20,100.0,100.0,100.0,100.0
FFE80AB0,20,90.0,100.0,100.0,100.0
FFE80AB8,20,100.0,100.0,100.0,100.0
FFE80AC1,20,100.0,100.0,100.0,100.0
FFE80AC3,20,100.0,100.0,100.0,100.0
FFE80AC9,20,100.0,100.0,100.0,100.0
FFE80ACB,20,100.0,100.0,100.0,100.0
FFE80AE0,20,100.0,100.0,100.0,100.0
FFE80AEC,20,80.0,100.0,100.0,100.0
FFE80AF5,20,90.0,100.0,100.0,100.0
FFE80AFF,20,95.0,100.0,100.0,100.0
FFE80B0E,20,100.0,100.0,100.0,100.0
FFE80B15,20,85.0,100.0,100.0,100.0
FFE80B28,20,100.0,100.0,100.0,100.0
FFE80B2B,20,90.0,100.0,100.0,100.0
FFE80B34,20,100.0,100.0,100.0,100.0
FFE80B38,20,100.0,100.0,100.0,100.0
FFE80B3B,20,100.0,100.0,100.0,100.0
FFE80B3D,20,100.0,100.0,100.0,100.0
FFE80B50,20,100.0,100.0,100.0,100.0
FFE80B61,20,80.0,100.0,100.0,100.0
FFE80B7C,20,100.0,100.0,100.0,100.0
FFE80B81,20,85.0,100.0,100.0,100.0
FFE80B85,20,100.0,100.0,100.0,100.0
FFE80B8B,20,100.0,100.0,100.0,100.0
FFE80BB0,20,100.0,100.0,100.0,100.0
