시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809AF,20,80.0,100.0,100.0,100.0
FFE809B1,20,90.0,100.0,100.0,100.0
FFE809C6,20,95.0,100.0,100.0,100.0
FFE809CB,20,95.0,100.0,100.0,100.0
FFE809D4,20,95.0,100.0,100.0,100.0
FFE809D6,20,95.0,100.0,100.0,100.0
FFE809DB,20,85.0,100.0,100.0,100.0
FFE809DF,20,95.0,100.0,100.0,100.0
FFE809E7,20,100.0,100.0,100.0,100.0
FFE809EB,20,90.0,100.0,100.0,100.0
FFE809F3,20,100.0,100.0,100.0,100.0
FFE809FE,20,100.0,100.0,100.0,100.0
FFE80A0D,20,90.0,100.0,100.0,100.0
FFE80A17,20,100.0,100.0,100.0,100.0
FFE80A39,20,100.0,100.0,100.0,100.0
FFE80A5F,20,85.0,100.0,100.0,100.0
FFE80A68,20,100.0,100.0,100.0,100.0
FFE80A6C,20,100.0,100.0,100.0,100.0
FFE80A70,20,100.0,100.0,100.0,100.0
FFE80A8A,20,100.0,100.0,100.0,100.0
FFE80A8C,20,85.0,100.0,100.0,100.0
FFE80A92,20,95.0,100.0,100.0,100.0
FFE80A97,20,95.0,100.0,100.0,100.0
FFE80A9D,20,100.0,100.0,100.0,100.0
FFE80AAD,20,90.0,100.0,100.0,100.0
FFE80AB1,20,100.0,100.0,100.0,100.0
FFE80AB4,20,95.0,100.0,100.0,100.0
FFE80AC3,20,100.0,100.0,100.0,100.0
FFE80AC5,20,95.0,100.0,100.0,100.0
FFE80ACB,20,85.0,100.0,100.0,100.0
FFE80ACD,20,95.0,100.0,100.0,100.0
FFE80ADB,20,100.0,100.0,100.0,100.0
FFE80ADF,20,90.0,100.0,100.0,100.0
FFE80AE0,20,80.0,100.0,100.0,100.0
FFE80AFC,20,85.0,100.0,100.0,100.0
FFE80B0E,20,90.0,100.0,100.0,100.0
FFE80B1B,20,95.0,100.0,100.0,100.0
FFE80B24,20,100.0,100.0,100.0,100.0
FFE80B26,20,95.0,100.0,100.0,100.0
FFE80B30,20,100.0,100.0,100.0,100.0
FFE80B35,20,100.0,100.0,100.0,100.0
FFE80B4A,20,95.0,100.0,100.0,100.0
FFE80B51,20,100.0,100.0,100.0,100.0
FFE80B53,20,95.0,100.0,100.0,100.0
FFE80B6C,20,85.0,100.0,100.0,100.0
FFE80B72,20,85.0,100.0,100.0,100.0
FFE80B73,20,95.0,100.0,100.0,100.0
FFE80B74,20,100.0,100.0,100.0,100.0
FFE80B7F,20,85.0,100.0,100.0,100.0
FFE80B81,20,85.0,100.0,100.0,100.0
FFE80B82,20,100.0,100.0,100.0,100.0
FFE80B84,20,90.0,100.0,100.0,100.0
FFE80B93,20,100.0,100.0,100.0,100.0
FFE80B97,20,90.0,100.0,100.0,100.0
FFE80B9C,20,100.0,100.0,100.0,100.0
FFE80BB2,20,95.0,100.0,100.0,100.0
FFE80BBC,20,100.0,100.0,100.0,100.0
FFE80BC9,20,100.0,100.0,100.0,100.0
FFE80BE1,20,100.0,100.0,100.0,100.0
FFE80BEE,20,95.0,100.0,100.0,100.0
FFE80BFB,20,90.0,100.0,100.0,100.0
FFE80C03,20,100.0,100.0,100.0,100.0
FFE80C12,20,100.0,100.0,100.0,100.0
FFE80C19,20,95.0,100.0,100.0,100.0
FFE80C31,20,100.0,100.0,100.0,100.0
FFE80C32,20,95.0,100.0,100.0,100.0
