시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809A3,20,95.0,100.0,100.0,100.0
FFE809A8,20,95.0,100.0,95.0,100.0
FFE809BE,20,95.0,100.0,100.0,100.0
FFE809C5,20,100.0,100.0,100.0,100.0
FFE809CA,20,100.0,100.0,100.0,100.0
FFE809CB,20,100.0,100.0,100.0,100.0
FFE809D0,20,90.0,100.0,100.0,100.0
FFE809D7,20,100.0,100.0,100.0,100.0
FFE809DB,20,95.0,100.0,100.0,100.0
FFE809F7,20,95.0,100.0,100.0,100.0
FFE809FB,20,100.0,100.0,100.0,100.0
FFE809FE,20,85.0,100.0,100.0,100.0
FFE80A01,20,90.0,100.0,100.0,100.0
FFE80A1D,20,100.0,100.0,100.0,100.0
FFE80A30,20,95.0,100.0,100.0,100.0
FFE80A40,20,95.0,100.0,100.0,100.0
FFE80A4D,20,95.0,100.0,100.0,100.0
FFE80A52,20,90.0,100.0,100.0,100.0
FFE80A56,20,90.0,100.0,100.0,100.0
FFE80A5E,20,100.0,100.0,100.0,100.0
FFE80A5F,20,85.0,100.0,100.0,100.0
FFE80A68,20,95.0,100.0,100.0,100.0
FFE80A6D,20,90.0,100.0,100.0,100.0
FFE80A6E,20,95.0,100.0,100.0,100.0
FFE80A7A,20,95.0,100.0,100.0,100.0
FFE80A80,20,90.0,100.0,100.0,100.0
FFE80A8B,20,100.0,100.0,100.0,100.0
FFE80A8C,20,100.0,100.0,100.0,100.0
FFE80A8D,20,80.0,100.0,100.0,100.0
FFE80A93,20,100.0,100.0,100.0,100.0
FFE80AA0,20,100.0,100.0,100.0,100.0
FFE80AA6,20,100.0,100.0,100.0,100.0
FFE80ACA,20,85.0,100.0,100.0,100.0
FFE80ADB,20,100.0,100.0,100.0,100.0
FFE80AF5,20,100.0,100.0,100.0,100.0
FFE80AFA,20,95.0,100.0,100.0,100.0
FFE80AFC,20,95.0,100.0,100.0,100.0
FFE80B05,20,100.0,100.0,100.0,100.0
FFE80B0C,20,100.0,100.0,100.0,100.0
FFE80B15,20,90.0,100.0,100.0,100.0
FFE80B39,20,80.0,100.0,100.0,100.0
FFE80B4B,20,80.0,100.0,100.0,100.0
FFE80B52,20,95.0,100.0,100.0,100.0
FFE80B65,20,95.0,100.0,100.0,100.0
FFE80B76,20,100.0,100.0,100.0,100.0
FFE80B7B,20,95.0,100.0,100.0,100.0
FFE80B7F,20,85.0,100.0,100.0,100.0
FFE80B84,20,95.0,100.0,100.0,100.0
FFE80B86,20,100.0,100.0,100.0,100.0
FFE80B8B,20,95.0,100.0,100.0,100.0
FFE80B97,20,100.0,100.0,100.0,100.0
FFE80BB8,20,85.0,100.0,100.0,100.0
FFE80BBC,20,100.0,100.0,100.0,100.0
FFE80BBF,20,100.0,100.0,100.0,100.0
FFE80BD6,20,90.0,100.0,100.0,100.0
FFE80BEC,20,95.0,100.0,100.0,100.0
FFE80BF3,20,95.0,100.0,100.0,100.0
FFE80BFB,20,100.0,100.0,100.0,100.0
FFE80C02,20,100.0,100.0,100.0,100.0
FFE80C1B,20,100.0,100.0,100.0,100.0
FFE80C1F,20,95.0,100.0,100.0,100.0
FFE80C44,20,95.0,100.0,100.0,100.0
FFE80C46,20,100.0,100.0,100.0,100.0
FFE80C4D,20,95.0,100.0,100.0,100.0
FFE80C4E,20,85.0,100.0,100.0,100.0
FFE80C58,20,85.0,100.0,100.0,100.0
FFE80C59,20,100.0,100.0,100.0,100.0
FFE80C63,20,100.0,100.0,100.0,100.0
FFE80C70,20,95.0,100.0,100.0,100.0
FFE80C7A,20,90.0,100.0,100.0,100.0
FFE80C7D,20,100.0,100.0,100.0,100.0
FFE80C7E,20,95.0,100.0,100.0,100.0
FFE80C7F,20,85.0,100.0,100.0,100.0
FFE80C91,20,95.0,100.0,100.0,100.0
FFE80CB2,20,90.0,100.0,100.0,100.0
FFE80CF4,20,85.0,100.0,100.0,100.0
FFE80CFE,20,100.0,100.0,100.0,100.0
FFE80D11,20,85.0,100.0,100.0,100.0
FFE80D19,20,95.0,100.0,100.0,100.0
FFE80D29,20,85.0,100.0,100.0,100.0
FFE80D31,20,95.0,100.0,100.0,100.0
FFE80D4C,20,90.0,100.0,100.0,100.0
FFE80D5D,20,95.0,100.0,100.0,100.0
FFE80D60,20,90.0,100.0,100.0,100.0
FFE80D62,20,100.0,100.0,100.0,100.0
FFE80D64,20,95.0,100.0,100.0,100.0
FFE80D6A,20,100.0,100.0,100.0,100.0
FFE80D6C,20,85.0,100.0,100.0,100.0
FFE80D71,20,100.0,100.0,100.0,100.0
FFE80D74,20,95.0,100.0,100.0,100.0
FFE80D78,20,100.0,100.0,100.0,100.0
FFE80D86,20,95.0,100.0,100.0,100.0
FFE80D92,20,90.0,100.0,100.0,100.0
FFE80D95,20,95.0,100.0,100.0,100.0
FFE80D9F,20,95.0,100.0,100.0,100.0
FFE80DA5,20,95.0,100.0,100.0,100.0
FFE80DB8,20,85.0,100.0,100.0,100.0
FFE80DBB,20,90.0,100.0,100.0,100.0
FFE80DBF,20,95.0,100.0,100.0,100.0
FFE80DD6,20,95.0,100.0,100.0,100.0
FFE80DD7,20,95.0,100.0,95.0,100.0
FFE80DE2,20,90.0,100.0,100.0,100.0
FFE80DEF,20,100.0,100.0,100.0,100.0
FFE80DF4,20,100.0,100.0,100.0,100.0
FFE80DF5,20,100.0,100.0,100.0,100.0
FFE80E00,20,95.0,100.0,100.0,100.0
FFE80E04,20,100.0,100.0,100.0,100.0
FFE80E08,20,95.0,100.0,100.0,100.0
FFE80E14,20,100.0,100.0,100.0,100.0
