시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809A9,80,91.25,100.0,100.0,100.0
FFE809AF,80,93.75,100.0,100.0,100.0
FFE809BE,80,93.75,100.0,100.0,100.0
FFE809C1,80,97.5,100.0,100.0,100.0
FFE809C3,80,97.5,100.0,100.0,100.0
FFE809C5,80,97.5,100.0,100.0,100.0
FFE809CE,80,97.5,100.0,100.0,100.0
FFE809D8,80,92.5,100.0,100.0,100.0
FFE809E0,80,95.0,100.0,100.0,100.0
FFE809EA,80,96.25,100.0,100.0,100.0
FFE809F6,80,97.5,100.0,100.0,100.0
FFE809F9,80,95.0,100.0,100.0,100.0
FFE80A05,80,97.5,100.0,100.0,100.0
FFE80A15,80,95.0,100.0,100.0,100.0
FFE80A19,80,93.75,100.0,100.0,98.75
FFE80A1E,80,93.75,100.0,100.0,100.0
FFE80A1F,80,95.0,100.0,100.0,100.0
FFE80A22,80,96.25,100.0,100.0,100.0
FFE80A25,80,92.5,100.0,100.0,100.0
FFE80A2C,80,90.0,100.0,100.0,98.75
FFE80A38,80,93.75,100.0,100.0,100.0
FFE80A3C,80,90.0,100.0,100.0,100.0
FFE80A3F,80,93.75,100.0,100.0,100.0
FFE80A45,80,95.0,100.0,100.0,100.0
FFE80A4E,80,97.5,100.0,100.0,100.0
FFE80A4F,80,91.25,100.0,100.0,100.0
FFE80A57,80,96.25,100.0,100.0,100.0
FFE80A5A,80,88.75,100.0,100.0,100.0
FFE80A62,80,96.25,100.0,100.0,100.0
FFE80A64,80,95.0,100.0,100.0,100.0
FFE80A6A,80,95.0,100.0,100.0,98.75
FFE80A6F,80,98.75,100.0,100.0,100.0
FFE80A92,80,87.5,100.0,100.0,100.0
FFE80AA8,80,93.75,100.0,100.0,100.0
FFE80AB3,80,100.0,100.0,100.0,100.0
FFE80AD3,80,93.75,100.0,100.0,100.0
FFE80ADB,80,90.0,100.0,100.0,100.0
FFE80AE0,80,92.5,100.0,100.0,100.0
FFE80AE4,80,90.0,100.0,100.0,100.0
FFE80AFD,80,97.5,100.0,100.0,100.0
FFE80AFE,80,96.25,100.0,100.0,100.0
FFE80B29,80,93.75,100.0,100.0,100.0
FFE80B2B,80,95.0,100.0,100.0,100.0
FFE80B2E,80,90.0,100.0,100.0,100.0
FFE80B36,80,93.75,100.0,100.0,100.0
FFE80B3E,80,97.5,100.0,100.0,100.0
FFE80B41,80,95.0,100.0,100.0,100.0
FFE80B50,80,96.25,100.0,100.0,100.0
FFE80B52,80,93.75,100.0,100.0,100.0
FFE80B56,80,97.5,100.0,100.0,100.0
FFE80B5C,80,98.75,100.0,100.0,100.0
FFE80B60,80,92.5,100.0,100.0,100.0
FFE80B66,80,95.0,100.0,100.0,100.0
FFE80B69,80,91.25,100.0,98.75,100.0
FFE80B6C,80,97.5,100.0,100.0,100.0
FFE80B75,80,92.5,100.0,100.0,100.0
FFE80B78,80,96.25,100.0,100.0,100.0
FFE80B8A,80,100.0,100.0,100.0,100.0
FFE80BA0,80,95.0,100.0,100.0,97.5
FFE80BB2,80,92.5,100.0,100.0,100.0
FFE80BBF,80,91.25,100.0,100.0,100.0
FFE80BC3,80,90.0,100.0,100.0,100.0
FFE80BC6,80,98.75,100.0,100.0,100.0
FFE80BC8,80,95.0,100.0,100.0,100.0
FFE80BCE,80,90.0,100.0,100.0,100.0
FFE80BCF,80,97.5,100.0,100.0,98.75
FFE80BDB,80,96.25,100.0,100.0,100.0
FFE80BDE,80,93.75,100.0,100.0,100.0
FFE80BE9,80,97.5,100.0,100.0,100.0
FFE80BFC,80,98.75,100.0,100.0,100.0
FFE80BFD,80,95.0,100.0,100.0,100.0
FFE80C07,80,96.25,100.0,100.0,100.0
FFE80C17,80,93.75,100.0,100.0,100.0
FFE80C2C,80,95.0,100.0,100.0,100.0
FFE80C2F,80,96.25,100.0,100.0,100.0
FFE80C59,80,88.75,100.0,100.0,100.0
FFE80C6C,80,98.75,100.0,100.0,100.0
FFE80C7D,80,95.0,100.0,100.0,100.0
FFE80C7E,80,90.0,100.0,100.0,100.0
FFE80C95,80,97.5,100.0,100.0,100.0
FFE80C99,80,98.75,100.0,100.0,100.0
FFE80C9C,80,92.5,100.0,100.0,100.0
FFE80C9E,80,95.0,100.0,100.0,100.0
FFE80CC3,80,95.0,100.0,100.0,100.0
FFE80CCA,80,96.25,100.0,100.0,100.0
FFE80CCC,80,90.0,100.0,100.0,100.0
FFE80CCD,80,93.75,100.0,98.75,100.0
FFE80CE6,80,100.0,100.0,100.0,100.0
FFE80CED,80,96.25,100.0,100.0,100.0
FFE80CF0,80,90.0,100.0,100.0,100.0
FFE80CFC,80,96.25,100.0,100.0,100.0
FFE80D02,80,93.75,100.0,100.0,100.0
FFE80D03,80,97.5,100.0,100.0,100.0
FFE80D11,20,90.0,100.0,100.0,100.0
FFE80D12,80,90.0,100.0,100.0,100.0
FFE80D16,80,93.75,100.0,100.0,100.0
FFE80D1B,80,92.5,100.0,100.0,100.0
FFE80D25,80,100.0,100.0,100.0,100.0
