시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809B7,20,85.0,100.0,100.0,100.0
FFE809BF,20,100.0,100.0,100.0,100.0
FFE809C9,20,95.0,100.0,100.0,100.0
FFE809CC,20,100.0,100.0,100.0,100.0
FFE809D0,20,100.0,100.0,100.0,100.0
FFE809D1,20,75.0,100.0,100.0,100.0
FFE809D2,20,100.0,100.0,100.0,100.0
FFE809DC,20,95.0,100.0,100.0,100.0
FFE809EA,20,100.0,100.0,100.0,100.0
FFE809FE,20,95.0,100.0,100.0,100.0
FFE809FF,20,100.0,100.0,100.0,100.0
FFE80A01,20,100.0,100.0,100.0,100.0
FFE80A05,20,90.0,100.0,100.0,100.0
FFE80A17,20,100.0,100.0,100.0,100.0
FFE80A1B,20,100.0,100.0,100.0,100.0
FFE80A1F,20,100.0,100.0,100.0,100.0
FFE80A39,20,100.0,100.0,100.0,100.0
FFE80A3B,20,75.0,100.0,100.0,100.0
FFE80A4B,20,100.0,100.0,100.0,100.0
FFE80A67,20,90.0,100.0,100.0,100.0
FFE80A6B,20,100.0,100.0,100.0,100.0
FFE80A7F,20,100.0,100.0,100.0,100.0
FFE80A8D,20,100.0,100.0,100.0,100.0
FFE80AA4,20,100.0,100.0,100.0,100.0
FFE80ACA,20,100.0,100.0,100.0,100.0
FFE80AD5,20,95.0,100.0,100.0,100.0
FFE80ADC,20,100.0,100.0,100.0,100.0
FFE80AE3,20,95.0,100.0,100.0,100.0
FFE80AFC,20,80.0,100.0,100.0,100.0
FFE80AFE,20,100.0,100.0,100.0,100.0
FFE80B0E,20,100.0,100.0,100.0,100.0
FFE80B1D,20,90.0,100.0,100.0,100.0
FFE80B20,20,90.0,100.0,100.0,100.0
FFE80B41,20,100.0,100.0,100.0,100.0
FFE80B4C,20,90.0,100.0,100.0,100.0
FFE80B52,20,100.0,100.0,100.0,100.0
FFE80B53,20,100.0,100.0,100.0,100.0
FFE80B5B,20,90.0,100.0,100.0,100.0
FFE80B5C,20,100.0,100.0,100.0,100.0
FFE80B5F,20,95.0,100.0,100.0,100.0
FFE80B63,20,100.0,100.0,100.0,100.0
FFE80B67,20,100.0,100.0,100.0,100.0
FFE80B70,20,100.0,100.0,100.0,100.0
FFE80B72,20,100.0,100.0,100.0,100.0
FFE80B73,20,95.0,100.0,100.0,100.0
FFE80B78,20,95.0,100.0,100.0,100.0
FFE80B7F,20,100.0,100.0,100.0,100.0
FFE80B80,20,90.0,100.0,100.0,100.0
FFE80B8B,20,90.0,100.0,100.0,100.0
FFE80B8F,20,100.0,100.0,100.0,100.0
FFE80BA4,20,95.0,100.0,100.0,100.0
FFE80BA5,20,100.0,100.0,100.0,100.0
FFE80BA7,20,100.0,100.0,100.0,100.0
FFE80BA8,20,100.0,100.0,100.0,100.0
FFE80BC4,20,100.0,100.0,100.0,100.0
FFE80BC5,20,100.0,100.0,100.0,100.0
FFE80BDF,20,100.0,100.0,100.0,100.0
FFE80BE2,20,100.0,100.0,100.0,100.0
FFE80BE3,20,100.0,100.0,100.0,100.0
FFE80BE8,20,90.0,100.0,100.0,100.0
FFE80BE9,20,95.0,100.0,100.0,100.0
FFE80BFC,20,80.0,100.0,100.0,100.0
FFE80BFD,20,100.0,100.0,100.0,100.0
FFE80C01,20,85.0,100.0,100.0,100.0
FFE80C02,20,90.0,100.0,100.0,100.0
FFE80C0C,20,100.0,100.0,100.0,100.0
FFE80C0E,20,85.0,100.0,100.0,100.0
FFE80C23,20,95.0,100.0,100.0,100.0
FFE80C2D,20,95.0,100.0,100.0,100.0
FFE80C30,20,100.0,100.0,100.0,100.0
FFE80C32,20,100.0,100.0,100.0,100.0
FFE80C4C,20,100.0,100.0,100.0,100.0
FFE80C61,20,100.0,100.0,100.0,100.0
FFE80C66,20,100.0,100.0,100.0,100.0
FFE80C79,20,75.0,100.0,100.0,100.0
FFE80C7D,20,100.0,100.0,100.0,100.0
FFE80C89,20,90.0,100.0,100.0,100.0
FFE80C8F,20,100.0,100.0,100.0,100.0
FFE80C9A,20,90.0,100.0,100.0,100.0
FFE80CB4,20,100.0,100.0,100.0,100.0
FFE80CB9,20,90.0,100.0,100.0,100.0
FFE80CBB,20,100.0,100.0,100.0,100.0
FFE80CC4,20,95.0,100.0,100.0,100.0
FFE80CCC,20,100.0,100.0,100.0,100.0
FFE80CD4,20,70.0,100.0,100.0,100.0
FFE80CE4,20,100.0,100.0,100.0,100.0
FFE80CE6,20,100.0,100.0,100.0,100.0
FFE80CED,20,95.0,100.0,100.0,100.0
FFE80CF0,20,95.0,100.0,100.0,100.0
FFE80CF2,20,100.0,100.0,100.0,100.0
FFE80CFE,20,100.0,100.0,100.0,100.0
FFE80D02,20,90.0,100.0,100.0,100.0
FFE80D10,20,80.0,100.0,100.0,100.0
FFE80D11,20,90.0,100.0,100.0,100.0
FFE80D12,20,95.0,100.0,100.0,100.0
FFE80D13,20,100.0,100.0,100.0,100.0
FFE80D28,20,100.0,100.0,100.0,100.0
FFE80D29,20,100.0,100.0,100.0,100.0
FFE80D2B,20,100.0,100.0,100.0,100.0
FFE80D32,20,95.0,100.0,100.0,100.0
FFE80D39,20,95.0,100.0,100.0,100.0
FFE80D4A,20,100.0,100.0,100.0,100.0
FFE80D54,20,95.0,100.0,100.0,100.0
FFE80D5A,20,100.0,100.0,100.0,100.0
FFE80D62,20,100.0,100.0,100.0,100.0
FFE80D6F,20,100.0,100.0,100.0,100.0
FFE80D80,20,100.0,100.0,100.0,100.0
FFE80D8A,20,100.0,100.0,100.0,100.0
FFE80D8B,20,95.0,100.0,100.0,100.0
FFE80DA0,20,90.0,100.0,100.0,100.0
FFE80DAB,20,100.0,100.0,100.0,100.0
FFE80DB8,20,85.0,100.0,100.0,100.0
FFE80DBE,20,80.0,100.0,100.0,100.0
FFE80DC3,20,90.0,100.0,100.0,100.0
FFE80DC7,20,90.0,100.0,100.0,100.0
FFE80DE7,20,100.0,100.0,100.0,100.0
FFE80E02,20,90.0,100.0,100.0,100.0
FFE80E03,20,100.0,100.0,100.0,100.0
FFE80E0A,20,100.0,100.0,100.0,100.0
FFE80E2E,20,90.0,100.0,95.0,100.0
FFE80E71,20,100.0,100.0,100.0,100.0
FFE80E78,20,90.0,100.0,100.0,100.0
FFE80EB8,20,85.0,100.0,100.0,100.0
FFE80F70,20,90.0,100.0,100.0,100.0
FFE80F79,20,80.0,100.0,100.0,100.0
FFE80FA3,20,95.0,100.0,100.0,100.0
FFE80FAC,20,85.0,100.0,100.0,100.0
FFE80FE3,20,85.0,100.0,100.0,100.0
FFE80FE9,20,90.0,100.0,100.0,100.0
FFE8100C,20,85.0,100.0,100.0,100.0
FFE8101F,20,100.0,100.0,100.0,100.0
FFE8102D,20,100.0,100.0,100.0,100.0
FFE8105B,20,90.0,100.0,100.0,100.0
FFE8105D,20,95.0,100.0,100.0,100.0
FFE8107D,20,90.0,100.0,100.0,100.0
FFE8107F,20,100.0,100.0,95.0,100.0
FFE8108B,20,75.0,100.0,100.0,100.0
FFE810CC,20,95.0,100.0,95.0,100.0
FFE810D0,20,85.0,100.0,100.0,100.0
FFE810ED,20,100.0,100.0,100.0,100.0
FFE810F4,20,100.0,100.0,100.0,100.0
FFE810FB,20,95.0,100.0,100.0,100.0
FFE81106,20,90.0,100.0,100.0,100.0
FFE81118,20,95.0,100.0,100.0,100.0
FFE8112F,20,100.0,100.0,70.0,100.0
FFE81140,20,100.0,100.0,100.0,100.0
FFE81148,20,100.0,100.0,100.0,100.0
FFE81195,20,90.0,100.0,100.0,100.0
FFE811B1,20,90.0,100.0,95.0,100.0
FFE8120A,20,100.0,100.0,100.0,100.0
