시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809A9,80,93.75,100.0,100.0,100.0
FFE809AC,80,97.5,100.0,100.0,100.0
FFE809AF,80,98.75,100.0,100.0,100.0
FFE809C1,80,90.0,100.0,100.0,100.0
FFE809C7,80,96.25,100.0,100.0,100.0
FFE809ED,80,98.75,100.0,100.0,100.0
FFE809FF,80,76.25,100.0,100.0,100.0
FFE80A0C,80,92.5,100.0,100.0,100.0
FFE80A0D,80,93.75,100.0,100.0,100.0
FFE80A1A,80,100.0,100.0,100.0,100.0
FFE80A26,80,97.5,100.0,100.0,100.0
FFE80A2D,80,97.5,100.0,100.0,100.0
FFE80A31,80,92.5,100.0,100.0,100.0
FFE80A32,80,93.75,100.0,100.0,100.0
FFE80A33,80,92.5,100.0,98.75,100.0
FFE80A39,80,98.75,100.0,100.0,100.0
FFE80A3E,80,95.0,100.0,100.0,100.0
FFE80A4A,80,93.75,100.0,100.0,100.0
FFE80A4B,80,100.0,100.0,100.0,100.0
FFE80A4D,80,100.0,100.0,100.0,100.0
FFE80A54,80,92.5,100.0,100.0,97.5
FFE80A5F,80,95.0,100.0,100.0,100.0
FFE80A6A,80,96.25,100.0,100.0,100.0
FFE80A86,80,95.0,100.0,100.0,100.0
FFE80A87,80,97.5,100.0,100.0,100.0
FFE80A89,80,96.25,100.0,100.0,100.0
FFE80A8D,80,90.0,100.0,100.0,100.0
FFE80A93,80,92.5,100.0,100.0,100.0
FFE80AA6,80,95.0,100.0,100.0,100.0
FFE80AAA,80,96.25,100.0,100.0,100.0
FFE80AAE,80,96.25,100.0,100.0,100.0
FFE80AC7,80,97.5,100.0,100.0,100.0
FFE80AD7,80,97.5,100.0,100.0,100.0
FFE80ADF,80,96.25,100.0,100.0,100.0
FFE80AE2,80,96.25,100.0,100.0,100.0
FFE80AE3,80,93.75,100.0,100.0,100.0
FFE80B02,80,96.25,100.0,100.0,100.0
FFE80B16,80,100.0,100.0,100.0,100.0
FFE80B1C,80,93.75,100.0,100.0,100.0
FFE80B1D,80,85.0,100.0,100.0,100.0
FFE80B24,80,92.5,100.0,100.0,100.0
FFE80B30,80,100.0,100.0,100.0,100.0
FFE80B39,80,85.0,100.0,100.0,100.0
FFE80B42,80,97.5,100.0,100.0,100.0
FFE80B49,80,85.0,100.0,100.0,100.0
FFE80B4E,80,90.0,100.0,100.0,100.0
FFE80B4F,80,95.0,100.0,100.0,97.5
FFE80B52,80,88.75,100.0,100.0,100.0
FFE80B5D,80,96.25,100.0,100.0,100.0
FFE80B64,80,95.0,100.0,100.0,100.0
FFE80B66,80,88.75,100.0,100.0,100.0
FFE80B74,80,93.75,100.0,100.0,100.0
FFE80B77,80,90.0,100.0,100.0,100.0
FFE80B81,80,97.5,100.0,100.0,100.0
FFE80B82,80,91.25,100.0,100.0,100.0
FFE80BA1,80,95.0,100.0,100.0,100.0
FFE80BAE,80,97.5,100.0,100.0,100.0
