시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809C8,20,90.0,100.0,100.0,100.0
FFE809CF,20,90.0,100.0,100.0,100.0
FFE80A09,20,85.0,100.0,100.0,100.0
FFE80A0A,20,100.0,100.0,100.0,100.0
FFE80A1C,20,90.0,100.0,100.0,100.0
FFE80A21,20,85.0,100.0,100.0,100.0
FFE80A23,20,95.0,100.0,100.0,100.0
FFE80A3B,20,90.0,100.0,100.0,100.0
FFE80A3E,20,90.0,100.0,100.0,100.0
FFE80A43,20,75.0,100.0,100.0,100.0
FFE80A4E,20,100.0,100.0,100.0,100.0
FFE80A52,20,85.0,100.0,100.0,100.0
FFE80A54,20,75.0,100.0,100.0,100.0
FFE80A68,20,95.0,100.0,100.0,100.0
FFE80A70,20,95.0,100.0,100.0,100.0
FFE80A77,20,95.0,100.0,100.0,100.0
FFE80A7D,20,85.0,100.0,100.0,100.0
FFE80A81,20,100.0,100.0,100.0,100.0
FFE80A8B,20,100.0,100.0,100.0,100.0
FFE80A8D,20,95.0,100.0,100.0,100.0
FFE80A8E,20,95.0,100.0,100.0,100.0
FFE80A91,20,100.0,100.0,100.0,100.0
FFE80AA3,20,100.0,100.0,100.0,100.0
FFE80AA8,20,90.0,100.0,100.0,100.0
FFE80AAA,20,95.0,100.0,100.0,100.0
FFE80AAC,20,100.0,100.0,100.0,100.0
FFE80AC2,20,95.0,100.0,100.0,100.0
FFE80AC5,20,100.0,100.0,100.0,100.0
FFE80AC7,20,100.0,100.0,100.0,100.0
FFE80ADB,20,95.0,100.0,100.0,100.0
FFE80AE2,20,85.0,100.0,100.0,100.0
FFE80AE4,20,95.0,100.0,100.0,100.0
FFE80AEE,20,90.0,100.0,100.0,100.0
FFE80AFE,20,80.0,100.0,100.0,100.0
FFE80AFF,20,90.0,100.0,100.0,100.0
FFE80B0A,20,100.0,100.0,100.0,100.0
FFE80B17,20,95.0,100.0,100.0,100.0
FFE80B18,20,100.0,100.0,100.0,100.0
FFE80B1C,20,95.0,100.0,100.0,100.0
FFE80B1D,20,95.0,100.0,100.0,100.0
FFE80B29,20,100.0,100.0,100.0,100.0
FFE80B2D,20,90.0,100.0,100.0,100.0
FFE80B36,20,100.0,100.0,100.0,100.0
FFE80B3F,20,100.0,100.0,100.0,100.0
FFE80B54,20,100.0,100.0,100.0,100.0
FFE80B67,20,95.0,100.0,100.0,100.0
FFE80B69,20,95.0,100.0,100.0,100.0
FFE80B6C,20,100.0,100.0,100.0,100.0
FFE80B6D,20,100.0,100.0,100.0,100.0
FFE80B73,20,95.0,100.0,100.0,100.0
FFE80B74,20,90.0,100.0,100.0,100.0
FFE80B77,20,80.0,100.0,100.0,100.0
FFE80B79,20,95.0,100.0,100.0,100.0
FFE80B8F,20,90.0,100.0,100.0,100.0
FFE80B93,20,100.0,100.0,100.0,100.0
FFE80BAB,20,95.0,100.0,100.0,100.0
FFE80BB2,20,95.0,100.0,100.0,100.0
FFE80BB5,20,80.0,100.0,100.0,100.0
FFE80BC6,20,80.0,100.0,100.0,100.0
FFE80BC9,20,90.0,100.0,100.0,100.0
FFE80BE1,20,100.0,100.0,100.0,100.0
FFE80BEC,20,95.0,100.0,100.0,100.0
FFE80BF8,20,95.0,100.0,100.0,100.0
FFE80BFD,20,90.0,100.0,100.0,100.0
FFE80C07,20,100.0,100.0,100.0,100.0
FFE80C0B,20,95.0,100.0,100.0,100.0
FFE80C13,20,90.0,100.0,100.0,100.0
FFE80C23,20,95.0,100.0,100.0,100.0
FFE80C2B,20,90.0,100.0,100.0,100.0
FFE80C37,20,95.0,100.0,100.0,100.0
FFE80C3C,20,100.0,100.0,100.0,100.0
FFE80C3D,20,90.0,100.0,100.0,100.0
FFE80C4E,20,95.0,100.0,100.0,100.0
FFE80C58,20,90.0,100.0,100.0,100.0
FFE80C59,20,90.0,100.0,100.0,100.0
FFE80C5F,20,95.0,100.0,100.0,100.0
FFE80C61,20,95.0,100.0,100.0,100.0
FFE80C6C,20,100.0,100.0,100.0,100.0
FFE80C75,20,100.0,100.0,100.0,100.0
FFE80C83,20,95.0,100.0,100.0,100.0
FFE80C99,20,100.0,100.0,100.0,100.0
FFE80CA9,20,100.0,100.0,100.0,100.0
FFE80CB6,20,95.0,100.0,100.0,100.0
FFE80CD9,20,100.0,100.0,100.0,100.0
FFE80CFE,20,100.0,100.0,100.0,100.0
FFE80D03,20,100.0,100.0,100.0,100.0
FFE80D07,20,80.0,100.0,100.0,100.0
FFE80D30,20,90.0,100.0,100.0,100.0
FFE80D55,20,100.0,100.0,100.0,100.0
FFE80D7F,20,90.0,100.0,100.0,100.0
FFE80D94,20,100.0,100.0,100.0,100.0
FFE80D96,20,95.0,100.0,100.0,100.0
FFE80D9D,20,100.0,100.0,100.0,100.0
FFE80DA2,20,95.0,100.0,100.0,100.0
FFE80DAE,20,95.0,100.0,100.0,100.0
