시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809A1,20,100.0,100.0,100.0,100.0
FFE809AC,20,100.0,100.0,100.0,100.0
FFE809AF,20,100.0,100.0,100.0,100.0
FFE809C6,20,75.0,100.0,100.0,100.0
FFE809C8,20,90.0,100.0,100.0,100.0
FFE809CD,20,100.0,100.0,100.0,100.0
FFE809D2,20,75.0,100.0,100.0,100.0
FFE809D4,20,100.0,100.0,100.0,100.0
FFE809EA,20,95.0,100.0,100.0,100.0
FFE809FD,20,80.0,100.0,100.0,100.0
FFE809FF,20,100.0,100.0,100.0,100.0
FFE80A05,20,100.0,100.0,100.0,100.0
FFE80A0B,20,100.0,100.0,100.0,100.0
FFE80A18,20,100.0,100.0,100.0,100.0
FFE80A29,20,100.0,100.0,100.0,100.0
FFE80A48,20,100.0,100.0,100.0,100.0
FFE80A4E,20,100.0,100.0,100.0,100.0
FFE80A76,20,80.0,100.0,100.0,100.0
FFE80A8A,20,85.0,100.0,100.0,100.0
FFE80AA1,20,100.0,100.0,100.0,100.0
FFE80AA6,20,100.0,100.0,100.0,100.0
FFE80AB8,20,100.0,100.0,100.0,100.0
FFE80AC5,20,90.0,100.0,100.0,100.0
FFE80ACA,20,95.0,100.0,100.0,100.0
FFE80AED,20,100.0,100.0,100.0,100.0
FFE80B06,20,100.0,100.0,100.0,100.0
FFE80B09,20,95.0,100.0,100.0,100.0
FFE80B3B,20,70.0,100.0,100.0,100.0
FFE80B3E,20,100.0,100.0,100.0,100.0
FFE80B41,20,100.0,100.0,100.0,100.0
FFE80B60,20,95.0,100.0,100.0,100.0
FFE80B65,20,100.0,100.0,100.0,100.0
FFE80B67,20,95.0,100.0,100.0,100.0
FFE80B72,20,100.0,100.0,100.0,100.0
FFE80B7D,20,90.0,100.0,100.0,100.0
FFE80B82,20,100.0,100.0,100.0,100.0
FFE80B97,20,100.0,100.0,100.0,100.0
FFE80B9A,20,100.0,100.0,100.0,100.0
FFE80B9F,20,95.0,100.0,100.0,100.0
FFE80BB3,20,100.0,100.0,100.0,100.0
FFE80BB7,20,95.0,100.0,100.0,100.0
FFE80BCB,20,100.0,100.0,100.0,100.0
FFE80BD5,20,95.0,100.0,100.0,100.0
FFE80BEA,20,100.0,100.0,100.0,100.0
FFE80BEC,20,90.0,100.0,100.0,100.0
FFE80BEE,20,100.0,100.0,100.0,100.0
FFE80BFC,20,95.0,100.0,100.0,100.0
FFE80C09,20,100.0,100.0,100.0,100.0
FFE80C1A,20,100.0,100.0,100.0,100.0
FFE80C23,20,100.0,100.0,100.0,100.0
FFE80C2F,20,100.0,100.0,100.0,100.0
FFE80C31,20,95.0,100.0,100.0,100.0
FFE80C32,20,100.0,100.0,100.0,100.0
FFE80C33,20,100.0,100.0,100.0,100.0
FFE80C34,20,100.0,100.0,100.0,100.0
FFE80C40,20,100.0,100.0,100.0,100.0
FFE80C59,20,100.0,100.0,100.0,100.0
FFE80C6B,20,90.0,100.0,100.0,100.0
FFE80C6C,20,80.0,100.0,100.0,100.0
FFE80C6E,20,100.0,100.0,100.0,100.0
FFE80C8F,20,100.0,100.0,100.0,100.0
FFE80C9F,20,85.0,100.0,100.0,100.0
FFE80CAC,20,100.0,100.0,100.0,100.0
FFE80CDC,20,100.0,100.0,100.0,100.0
FFE80CE0,20,100.0,100.0,100.0,100.0
FFE80CE4,20,100.0,100.0,100.0,100.0
FFE80CEC,20,100.0,100.0,100.0,100.0
FFE80CF3,20,100.0,100.0,100.0,100.0
FFE80CF6,20,80.0,100.0,100.0,100.0
FFE80CFC,20,100.0,100.0,100.0,100.0
FFE80CFE,20,95.0,100.0,100.0,100.0
FFE80D02,20,100.0,100.0,100.0,100.0
FFE80D04,20,100.0,100.0,100.0,100.0
FFE80D07,20,100.0,100.0,100.0,100.0
FFE80D1D,20,100.0,100.0,100.0,100.0
FFE80D23,20,100.0,100.0,100.0,100.0
FFE80D2A,20,100.0,100.0,100.0,100.0
FFE80D2D,20,85.0,100.0,100.0,100.0
FFE80D32,20,100.0,100.0,100.0,100.0
FFE80D37,20,100.0,100.0,100.0,100.0
FFE80D3F,20,90.0,100.0,100.0,100.0
FFE80D41,20,85.0,100.0,100.0,100.0
FFE80D51,20,100.0,100.0,100.0,100.0
FFE80D53,20,100.0,100.0,100.0,100.0
FFE80D54,20,100.0,100.0,100.0,100.0
FFE80D5E,20,100.0,100.0,100.0,100.0
