시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809AD,80,87.5,100.0,100.0,100.0
FFE809B1,80,95.0,100.0,100.0,100.0
FFE809BA,80,93.75,100.0,100.0,100.0
FFE809C2,80,95.0,100.0,100.0,98.75
FFE809C5,80,96.25,100.0,100.0,100.0
FFE809CB,80,97.5,100.0,100.0,97.5
FFE809E7,80,95.0,100.0,100.0,100.0
FFE809F4,80,93.75,100.0,100.0,100.0
FFE80A11,80,98.75,100.0,100.0,100.0
FFE80A17,80,97.5,100.0,100.0,100.0
FFE80A2A,80,97.5,100.0,100.0,100.0
FFE80A2B,80,95.0,100.0,100.0,100.0
FFE80A2D,80,96.25,100.0,100.0,100.0
FFE80A39,80,97.5,100.0,100.0,100.0
FFE80A3C,80,95.0,100.0,100.0,100.0
FFE80A4D,80,93.75,100.0,100.0,95.0
FFE80A52,80,100.0,100.0,100.0,100.0
FFE80A5D,80,100.0,100.0,100.0,100.0
FFE80A69,80,92.5,100.0,100.0,100.0
FFE80A6F,80,97.5,100.0,100.0,100.0
FFE80A84,80,98.75,100.0,100.0,100.0
FFE80A8B,80,97.5,100.0,100.0,100.0
FFE80A8E,80,90.0,100.0,100.0,100.0
FFE80AAA,80,97.5,100.0,100.0,100.0
FFE80AAE,80,95.0,100.0,100.0,100.0
FFE80ABE,80,92.5,100.0,100.0,100.0
FFE80ACB,80,97.5,100.0,100.0,100.0
FFE80AD3,80,95.0,100.0,100.0,100.0
FFE80ADB,80,96.25,100.0,100.0,100.0
FFE80AFA,80,98.75,100.0,100.0,100.0
FFE80B15,80,100.0,100.0,100.0,100.0
FFE80B17,80,93.75,100.0,100.0,100.0
FFE80B3F,80,97.5,100.0,100.0,100.0
FFE80B43,80,96.25,100.0,100.0,100.0
FFE80B49,80,86.25,100.0,98.75,100.0
FFE80B50,80,98.75,100.0,100.0,100.0
FFE80B58,80,96.25,100.0,100.0,100.0
FFE80B5B,80,95.0,100.0,100.0,100.0
FFE80B61,80,91.25,100.0,100.0,100.0
FFE80B67,80,91.25,100.0,100.0,100.0
FFE80B78,80,95.0,100.0,100.0,100.0
FFE80B89,80,97.5,100.0,100.0,100.0
FFE80B96,80,96.25,100.0,100.0,100.0
FFE80B9A,80,95.0,100.0,100.0,100.0
FFE80BA4,80,95.0,100.0,100.0,100.0
FFE80BB2,80,93.75,100.0,100.0,100.0
FFE80BC2,80,95.0,100.0,100.0,100.0
FFE80BC4,80,91.25,100.0,100.0,100.0
FFE80BC8,80,98.75,100.0,100.0,100.0
FFE80BCA,80,87.5,100.0,100.0,100.0
FFE80BDA,80,97.5,100.0,100.0,100.0
FFE80BDD,80,95.0,100.0,68.75,100.0
FFE80BDE,80,95.0,100.0,100.0,100.0
FFE80BE9,80,92.5,100.0,100.0,100.0
FFE80BED,80,93.75,100.0,100.0,100.0
FFE80BEF,80,93.75,100.0,100.0,100.0
FFE80BF1,80,95.0,100.0,100.0,100.0
FFE80BF3,80,91.25,100.0,100.0,100.0
FFE80BF6,80,98.75,100.0,100.0,100.0
FFE80BFD,80,95.0,100.0,100.0,100.0
FFE80C02,80,92.5,100.0,100.0,100.0
FFE80C04,80,86.25,100.0,100.0,100.0
FFE80C0C,80,96.25,100.0,100.0,100.0
FFE80C0F,80,91.25,100.0,100.0,100.0
FFE80C1D,80,91.25,100.0,100.0,100.0
FFE80C27,80,93.75,100.0,100.0,100.0
FFE80C34,80,93.75,100.0,100.0,100.0
FFE80C37,80,95.0,100.0,100.0,97.5
FFE80C4F,80,97.5,100.0,100.0,98.75
FFE80C51,80,95.0,100.0,100.0,100.0
FFE80C69,80,96.25,100.0,100.0,100.0
FFE80C70,80,95.0,100.0,100.0,100.0
FFE80C7E,80,98.75,100.0,100.0,100.0
FFE80C8E,80,100.0,100.0,100.0,100.0
FFE80C9A,80,86.25,100.0,100.0,100.0
FFE80CA5,80,95.0,100.0,100.0,100.0
FFE80CAB,80,95.0,100.0,100.0,100.0
FFE80CAF,80,96.25,100.0,100.0,100.0
FFE80CCC,80,98.75,100.0,100.0,100.0
FFE80CE8,80,95.0,100.0,100.0,100.0
FFE80D05,80,97.5,100.0,100.0,100.0
FFE80D07,80,97.5,100.0,100.0,100.0
