시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809A9,80,95.0,100.0,100.0,100.0
FFE809AF,80,98.75,100.0,100.0,100.0
FFE809B1,80,100.0,100.0,100.0,100.0
FFE809C3,80,100.0,100.0,100.0,100.0
FFE809C5,80,91.25,100.0,100.0,100.0
FFE809C6,80,98.75,100.0,100.0,100.0
FFE809F3,80,97.5,100.0,100.0,98.75
FFE809FE,80,96.25,100.0,100.0,100.0
FFE80A0C,80,93.75,100.0,100.0,100.0
FFE80A12,80,100.0,100.0,100.0,100.0
FFE80A29,80,97.5,100.0,100.0,100.0
FFE80A2A,80,100.0,100.0,100.0,100.0
FFE80A38,80,96.25,100.0,100.0,100.0
FFE80A43,80,96.25,100.0,100.0,100.0
FFE80A4B,80,96.25,100.0,100.0,100.0
FFE80A54,80,86.25,100.0,100.0,97.5
FFE80A5F,80,96.25,100.0,100.0,100.0
FFE80A6B,80,96.25,100.0,100.0,100.0
FFE80A78,80,95.0,100.0,100.0,100.0
FFE80A7A,80,96.25,100.0,100.0,100.0
FFE80A80,80,95.0,100.0,100.0,100.0
FFE80A88,80,100.0,100.0,100.0,98.75
FFE80A9E,80,100.0,100.0,100.0,100.0
FFE80AA5,80,95.0,100.0,100.0,100.0
FFE80AAD,80,98.75,100.0,100.0,100.0
FFE80AB0,80,95.0,100.0,100.0,100.0
FFE80AB5,80,92.5,100.0,100.0,100.0
FFE80AB8,80,92.5,100.0,100.0,98.75
FFE80AB9,80,98.75,100.0,100.0,100.0
FFE80AC0,80,97.5,100.0,100.0,100.0
FFE80ACA,80,96.25,100.0,100.0,100.0
FFE80AD8,80,91.25,100.0,100.0,100.0
FFE80AD9,80,100.0,100.0,100.0,100.0
FFE80AE3,80,97.5,100.0,100.0,100.0
FFE80AE6,80,97.5,100.0,100.0,100.0
FFE80AE7,80,100.0,100.0,100.0,100.0
FFE80AE8,80,100.0,100.0,100.0,100.0
FFE80AF7,80,96.25,100.0,100.0,100.0
FFE80AFF,80,92.5,100.0,100.0,100.0
FFE80B00,80,96.25,100.0,100.0,100.0
FFE80B08,80,93.75,100.0,100.0,100.0
FFE80B10,80,93.75,100.0,100.0,100.0
FFE80B30,80,93.75,100.0,100.0,100.0
FFE80B32,80,98.75,100.0,100.0,100.0
FFE80B45,80,95.0,100.0,100.0,100.0
FFE80B46,80,92.5,100.0,100.0,100.0
FFE80B48,80,95.0,100.0,100.0,100.0
FFE80B54,80,92.5,100.0,100.0,100.0
FFE80B5D,80,92.5,100.0,100.0,100.0
FFE80B65,80,95.0,100.0,100.0,100.0
FFE80B70,80,91.25,100.0,100.0,98.75
FFE80B79,80,93.75,100.0,100.0,100.0
FFE80B96,80,91.25,100.0,100.0,100.0
FFE80BB4,80,90.0,100.0,100.0,100.0
FFE80BB6,80,92.5,100.0,100.0,100.0
FFE80BB7,80,96.25,100.0,100.0,100.0
FFE80BC7,80,91.25,100.0,98.75,100.0
FFE80BD0,80,95.0,100.0,100.0,100.0
FFE80BD9,80,96.25,100.0,100.0,100.0
FFE80BE3,80,93.75,100.0,100.0,100.0
FFE80BE6,80,95.0,100.0,100.0,100.0
FFE80BFE,80,95.0,100.0,100.0,100.0
FFE80C06,80,100.0,100.0,100.0,100.0
FFE80C08,80,92.5,100.0,100.0,100.0
FFE80C0A,80,92.5,100.0,100.0,100.0
FFE80C0D,80,92.5,100.0,100.0,100.0
FFE80C12,80,98.75,100.0,100.0,100.0
FFE80C1A,80,96.25,100.0,100.0,100.0
FFE80C1F,80,97.5,100.0,100.0,100.0
FFE80C20,80,88.75,100.0,100.0,100.0
FFE80C2F,80,91.25,100.0,100.0,100.0
FFE80C32,80,93.75,100.0,100.0,100.0
FFE80C3B,80,100.0,100.0,100.0,100.0
FFE80C3C,80,95.0,100.0,100.0,100.0
FFE80C3F,80,97.5,100.0,100.0,100.0
FFE80C4D,80,91.25,100.0,100.0,100.0
FFE80C65,80,96.25,100.0,100.0,87.5
FFE80C68,80,96.25,100.0,100.0,100.0
FFE80C69,80,95.0,100.0,100.0,100.0
FFE80C85,80,100.0,100.0,100.0,100.0
FFE80C88,80,92.5,100.0,100.0,98.75
FFE80C9B,80,91.25,100.0,100.0,100.0
FFE80CA3,80,100.0,100.0,100.0,100.0
FFE80CAE,80,91.25,100.0,100.0,100.0
FFE80CB1,80,95.0,100.0,100.0,100.0
FFE80CB8,80,97.5,100.0,100.0,100.0
FFE80CC5,80,93.75,100.0,100.0,100.0
FFE80CD5,80,92.5,100.0,100.0,100.0
FFE80CE7,80,97.5,100.0,100.0,100.0
FFE80CF4,80,88.75,100.0,100.0,100.0
FFE80CFC,80,95.0,100.0,98.75,98.75
FFE80D02,80,95.0,100.0,100.0,100.0
FFE80D03,80,95.0,100.0,100.0,100.0
FFE80D0A,80,96.25,100.0,100.0,100.0
FFE80D11,80,92.5,100.0,100.0,100.0
FFE80D3C,80,95.0,100.0,100.0,100.0
FFE80D4C,80,92.5,100.0,100.0,100.0
FFE80D4D,80,93.75,100.0,100.0,100.0
FFE80D50,80,97.5,100.0,100.0,100.0
FFE80D67,80,88.75,100.0,100.0,100.0
FFE80D69,80,92.5,100.0,100.0,100.0
FFE80D98,80,98.75,100.0,100.0,100.0
FFE80DA3,80,97.5,100.0,100.0,100.0
FFE80DB6,80,97.5,100.0,100.0,100.0
FFE80DC7,80,91.25,100.0,100.0,100.0
FFE80DC8,80,93.75,100.0,100.0,100.0
FFE80DCC,80,96.25,100.0,100.0,100.0
FFE80DF2,80,96.25,100.0,100.0,100.0
FFE80E06,80,97.5,100.0,100.0,100.0
FFE80E0B,80,100.0,100.0,100.0,100.0
FFE80E10,80,93.75,100.0,100.0,100.0
