시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
00000000,80,92.5,100.0,97.5,100.0
FFE809AD,80,88.75,100.0,100.0,100.0
FFE809B4,80,97.5,100.0,100.0,100.0
FFE809C9,80,92.5,100.0,100.0,100.0
FFE809F9,80,92.5,100.0,100.0,100.0
FFE809FE,80,98.75,100.0,100.0,100.0
FFE80A08,80,91.25,100.0,100.0,100.0
FFE80A16,80,93.75,100.0,100.0,100.0
FFE80A1B,80,92.5,100.0,100.0,100.0
FFE80A2F,80,98.75,100.0,100.0,100.0
FFE80A33,80,96.25,100.0,100.0,100.0
FFE80A37,80,97.5,100.0,100.0,98.75
FFE80A3E,80,95.0,100.0,98.75,100.0
FFE80A45,80,93.75,100.0,100.0,100.0
FFE80A48,80,95.0,100.0,100.0,97.5
FFE80A51,80,93.75,100.0,100.0,100.0
FFE80A54,80,91.25,100.0,100.0,97.5
FFE80A8E,80,97.5,100.0,100.0,100.0
FFE80AAD,80,95.0,100.0,100.0,100.0
FFE80AAE,80,91.25,100.0,100.0,100.0
FFE80AB5,80,96.25,100.0,100.0,100.0
FFE80ACB,80,92.5,100.0,100.0,100.0
FFE80ACC,80,98.75,100.0,100.0,97.5
FFE80AE2,80,96.25,100.0,100.0,100.0
FFE80AEC,80,95.0,100.0,100.0,100.0
FFE80B0B,80,93.75,100.0,100.0,98.75
FFE80B13,80,95.0,100.0,100.0,100.0
FFE80B18,80,93.75,100.0,98.75,100.0
FFE80B26,80,97.5,100.0,100.0,100.0
FFE80B2A,80,85.0,100.0,100.0,100.0
FFE80B34,80,92.5,100.0,100.0,100.0
FFE80B4A,80,97.5,100.0,100.0,100.0
FFE80B55,80,95.0,100.0,100.0,100.0
FFE80B63,80,96.25,100.0,100.0,100.0
FFE80B67,80,98.75,100.0,100.0,100.0
FFE80B6F,80,91.25,100.0,100.0,100.0
FFE80B71,80,87.5,100.0,100.0,100.0
FFE80B75,80,92.5,100.0,100.0,100.0
FFE80B79,80,91.25,100.0,100.0,96.25
FFE80B9B,80,95.0,100.0,100.0,100.0
FFE80B9C,80,92.5,100.0,100.0,100.0
FFE80BA8,80,91.25,100.0,100.0,100.0
FFE80BB0,80,93.75,100.0,100.0,100.0
FFE80BC5,80,95.0,100.0,100.0,100.0
FFE80BCA,80,88.75,100.0,100.0,98.75
FFE80BE2,80,98.75,100.0,100.0,98.75
FFE80BE3,80,97.5,100.0,100.0,100.0
FFE80BE4,80,97.5,100.0,100.0,100.0
FFE80BE6,80,93.75,100.0,100.0,100.0
FFE80BF7,80,93.75,100.0,100.0,100.0
FFE80C0E,80,93.75,100.0,100.0,100.0
FFE80C13,80,96.25,100.0,100.0,98.75
FFE80C2B,80,96.25,100.0,100.0,100.0
FFE80C2F,80,98.75,100.0,100.0,100.0
FFE80C31,80,88.75,100.0,100.0,100.0
FFE80C37,80,96.25,100.0,100.0,100.0
FFE80C3C,80,93.75,100.0,100.0,100.0
FFE80C47,80,92.5,100.0,100.0,100.0
FFE80C67,80,97.5,100.0,100.0,100.0
FFE80C75,80,88.75,100.0,100.0,100.0
FFE80C7E,80,95.0,100.0,100.0,91.25
FFE80C81,80,97.5,100.0,100.0,100.0
FFE80C8B,80,95.0,100.0,100.0,98.75
FFE80CA1,80,97.5,100.0,98.75,98.75
FFE80CAB,80,100.0,100.0,100.0,100.0
FFE80CAF,80,93.75,100.0,100.0,100.0
FFE80CBC,80,92.5,100.0,100.0,100.0
FFE80CBE,80,95.0,100.0,100.0,100.0
FFE80CC3,80,97.5,100.0,100.0,100.0
FFE80CD1,80,87.5,100.0,100.0,98.75
FFE80CE8,80,91.25,100.0,100.0,100.0
FFE80CEC,80,91.25,100.0,100.0,97.5
FFE80D06,80,97.5,100.0,100.0,100.0
FFE80D0E,80,97.5,100.0,100.0,100.0
FFE80D2B,80,100.0,100.0,100.0,100.0
FFE80D2E,80,91.25,100.0,100.0,100.0
FFE80D33,80,93.75,100.0,100.0,100.0
FFE80D36,80,93.75,100.0,100.0,100.0
FFE80D5A,80,95.0,100.0,100.0,93.75
FFE80D5B,80,96.25,100.0,100.0,100.0
FFE80D61,80,95.0,100.0,100.0,100.0
FFE80D62,80,98.75,100.0,100.0,97.5
FFE80D65,80,98.75,100.0,100.0,100.0
FFE80D66,80,92.5,100.0,100.0,100.0
FFE80D6A,80,91.25,100.0,100.0,93.75
FFE80D71,80,100.0,100.0,100.0,100.0
FFE80D84,80,93.75,100.0,100.0,98.75
FFE80D8C,80,93.75,100.0,100.0,98.75
FFE80DBF,80,95.0,100.0,100.0,100.0
FFE80DD4,80,88.75,100.0,100.0,96.25
FFE80DD5,80,96.25,100.0,100.0,100.0
FFE80DDA,80,93.75,100.0,100.0,100.0
FFE80DDB,80,92.5,100.0,100.0,95.0
FFE80DE0,80,98.75,100.0,100.0,100.0
FFE80DF4,80,93.75,100.0,100.0,100.0
FFE80DF5,80,92.5,100.0,100.0,100.0
FFE80DF6,80,96.25,100.0,100.0,100.0
FFE80DFC,80,95.0,100.0,100.0,98.75
FFE80DFF,80,98.75,100.0,100.0,100.0
FFE80E03,80,95.0,100.0,100.0,100.0
FFE80E09,80,96.25,100.0,100.0,100.0
FFE80E12,80,98.75,100.0,100.0,100.0
FFE80E1D,80,93.75,100.0,100.0,100.0
FFE80E26,80,95.0,100.0,100.0,100.0
FFE80E27,80,93.75,100.0,100.0,100.0
FFE80E34,80,93.75,100.0,100.0,100.0
FFE80E3E,80,91.25,100.0,100.0,100.0
FFE80E40,80,90.0,100.0,100.0,100.0
FFE80E6E,80,90.0,100.0,100.0,100.0
FFE80E9A,80,87.5,100.0,100.0,100.0
FFE80E9B,80,93.75,100.0,100.0,100.0
FFE80E9D,80,90.0,100.0,100.0,98.75
FFE80EB8,80,90.0,100.0,100.0,100.0
FFE80ECE,80,95.0,100.0,100.0,97.5
FFE80EFF,80,90.0,100.0,100.0,100.0
FFE80F05,80,90.0,100.0,100.0,100.0
FFE80F39,80,90.0,100.0,100.0,100.0
FFE80F48,80,98.75,100.0,100.0,100.0
FFE80F5A,80,97.5,100.0,100.0,100.0
FFE80F5B,80,95.0,100.0,100.0,97.5
FFE80F5E,80,90.0,100.0,100.0,100.0
FFE80F72,80,86.25,100.0,100.0,100.0
FFE80F7D,80,93.75,100.0,100.0,100.0
FFE80FBA,80,90.0,100.0,100.0,100.0
FFE80FCA,80,93.75,100.0,100.0,98.75
FFE80FD4,80,80.0,100.0,100.0,100.0
FFE80FE7,80,91.25,100.0,100.0,100.0
FFE80FED,80,95.0,100.0,100.0,100.0
FFE80FF0,80,96.25,100.0,100.0,98.75
FFE80FFA,80,95.0,100.0,100.0,88.75
FFE81045,80,93.75,100.0,100.0,95.0
FFE81077,80,100.0,100.0,98.75,100.0
FFE8107E,80,100.0,100.0,100.0,100.0
FFE81081,80,91.25,100.0,100.0,100.0
FFE8108E,80,95.0,100.0,100.0,100.0
FFE81091,80,92.5,100.0,100.0,100.0
FFE81093,80,92.5,100.0,100.0,100.0
FFE81094,80,86.25,100.0,100.0,92.5
FFE810BD,80,88.75,100.0,100.0,100.0
FFE81100,80,91.25,100.0,98.75,100.0
FFE81128,80,97.5,100.0,100.0,100.0
FFE81131,80,92.5,100.0,100.0,100.0
FFE81135,80,92.5,100.0,100.0,100.0
FFE8113E,80,81.25,100.0,100.0,100.0
FFE81173,80,96.25,100.0,98.75,100.0
FFE8117A,80,93.75,100.0,100.0,98.75
FFE811C9,80,90.0,100.0,100.0,100.0
FFE811CD,80,98.75,100.0,100.0,100.0
FFE811D4,80,98.75,100.0,100.0,100.0
FFE811D8,80,100.0,100.0,100.0,100.0
