시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809AD,80,85.0,100.0,100.0,100.0
FFE809CD,80,98.75,100.0,100.0,100.0
FFE809D0,80,100.0,100.0,100.0,100.0
FFE809D6,80,93.75,100.0,100.0,100.0
FFE809D7,80,100.0,100.0,100.0,100.0
FFE809DC,80,96.25,100.0,100.0,100.0
FFE809DF,80,96.25,100.0,100.0,97.5
FFE809E0,80,92.5,100.0,100.0,100.0
FFE809F0,80,97.5,100.0,100.0,100.0
FFE80A08,80,96.25,100.0,100.0,100.0
FFE80A0C,80,93.75,100.0,100.0,100.0
FFE80A0E,80,100.0,100.0,100.0,97.5
FFE80A2A,80,88.75,100.0,100.0,95.0
FFE80A2F,80,93.75,100.0,100.0,98.75
FFE80A58,80,96.25,100.0,100.0,100.0
FFE80A5E,80,97.5,100.0,100.0,100.0
FFE80A6D,80,91.25,100.0,100.0,100.0
FFE80A74,80,97.5,100.0,100.0,100.0
FFE80A77,80,98.75,100.0,100.0,100.0
FFE80A87,80,96.25,100.0,100.0,100.0
FFE80AA1,80,95.0,100.0,100.0,100.0
FFE80ABB,80,97.5,100.0,100.0,100.0
FFE80ABE,80,93.75,100.0,100.0,100.0
FFE80AC8,80,97.5,100.0,100.0,100.0
FFE80AD1,80,93.75,100.0,100.0,100.0
FFE80AE4,80,87.5,100.0,100.0,100.0
FFE80AEE,80,95.0,100.0,100.0,98.75
FFE80AF5,80,93.75,100.0,100.0,96.25
FFE80B16,80,93.75,100.0,100.0,98.75
FFE80B17,80,95.0,100.0,100.0,100.0
FFE80B19,80,93.75,100.0,100.0,98.75
FFE80B1C,80,97.5,100.0,100.0,100.0
FFE80B25,80,100.0,100.0,100.0,100.0
FFE80B38,80,98.75,100.0,100.0,100.0
FFE80B3C,80,92.5,100.0,100.0,100.0
FFE80B3F,80,96.25,100.0,100.0,97.5
FFE80B43,80,97.5,100.0,100.0,100.0
FFE80B44,80,100.0,100.0,100.0,100.0
FFE80B49,80,90.0,100.0,100.0,98.75
FFE80B4F,80,96.25,100.0,100.0,100.0
FFE80B50,80,95.0,100.0,100.0,100.0
FFE80B58,80,96.25,100.0,100.0,100.0
FFE80B69,80,95.0,100.0,100.0,100.0
FFE80B7F,80,96.25,100.0,100.0,100.0
FFE80B89,80,97.5,100.0,100.0,100.0
FFE80B95,80,100.0,100.0,100.0,98.75
FFE80B99,80,93.75,100.0,100.0,100.0
FFE80BB1,80,97.5,100.0,100.0,95.0
FFE80BB6,80,90.0,100.0,100.0,98.75
FFE80BB7,80,100.0,100.0,100.0,100.0
FFE80BBA,80,97.5,100.0,100.0,100.0
FFE80BC6,80,100.0,100.0,100.0,100.0
FFE80BC8,80,92.5,100.0,100.0,98.75
FFE80BDA,80,92.5,100.0,100.0,100.0
FFE80BE3,80,95.0,100.0,100.0,100.0
FFE80BFF,80,100.0,100.0,100.0,100.0
FFE80C0A,80,91.25,100.0,100.0,100.0
FFE80C0E,80,96.25,100.0,100.0,100.0
FFE80C2C,80,95.0,100.0,100.0,100.0
FFE80C30,80,96.25,100.0,100.0,100.0
FFE80C3C,80,96.25,100.0,100.0,100.0
FFE80C43,80,96.25,100.0,100.0,100.0
FFE80C52,80,95.0,100.0,100.0,100.0
FFE80C5E,80,93.75,100.0,100.0,100.0
FFE80C65,80,86.25,100.0,100.0,100.0
FFE80C68,80,95.0,100.0,100.0,100.0
FFE80C80,80,93.75,100.0,100.0,98.75
FFE80C85,80,93.75,100.0,100.0,98.75
FFE80C87,80,98.75,100.0,100.0,100.0
FFE80C89,80,96.25,100.0,100.0,100.0
FFE80C9B,80,96.25,100.0,100.0,100.0
FFE80C9E,80,93.75,100.0,100.0,100.0
FFE80C9F,80,93.75,100.0,100.0,100.0
FFE80CAB,80,92.5,100.0,100.0,100.0
FFE80CAC,80,95.0,100.0,100.0,100.0
FFE80CB9,80,96.25,100.0,100.0,100.0
FFE80CC7,80,92.5,100.0,100.0,100.0
FFE80CC8,80,96.25,100.0,100.0,100.0
FFE80CC9,80,100.0,100.0,100.0,100.0
FFE80CDE,80,96.25,100.0,100.0,100.0
FFE80CE3,80,97.5,100.0,100.0,100.0
FFE80CE8,80,95.0,100.0,100.0,98.75
FFE80CFF,80,92.5,100.0,100.0,93.75
FFE80D00,80,91.25,100.0,100.0,100.0
FFE80D0A,80,95.0,100.0,100.0,100.0
FFE80D1A,80,97.5,100.0,100.0,100.0
FFE80D2B,80,97.5,100.0,100.0,100.0
FFE80D34,80,95.0,100.0,100.0,98.75
FFE80D58,80,95.0,100.0,100.0,100.0
FFE80D5B,80,98.75,100.0,100.0,100.0
FFE80D65,80,95.0,100.0,100.0,98.75
FFE80D66,80,87.5,100.0,100.0,100.0
FFE80D76,80,95.0,100.0,100.0,100.0
FFE80D78,80,98.75,100.0,100.0,100.0
