시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809A9,20,95.0,100.0,100.0,100.0
FFE809BB,20,95.0,100.0,100.0,100.0
FFE809C7,20,100.0,100.0,100.0,100.0
FFE809D8,20,90.0,100.0,100.0,100.0
FFE809E9,20,100.0,100.0,100.0,100.0
FFE809F9,20,95.0,100.0,100.0,100.0
FFE80A03,20,100.0,100.0,100.0,100.0
FFE80A08,20,100.0,100.0,100.0,100.0
FFE80A09,20,100.0,100.0,100.0,100.0
FFE80A0B,20,100.0,100.0,100.0,100.0
FFE80A12,20,100.0,100.0,100.0,100.0
FFE80A13,20,100.0,100.0,100.0,100.0
FFE80A37,20,100.0,100.0,100.0,100.0
FFE80A38,20,100.0,100.0,100.0,100.0
FFE80A3E,20,100.0,100.0,100.0,100.0
FFE80A3F,20,100.0,100.0,100.0,100.0
FFE80A43,20,100.0,100.0,100.0,100.0
FFE80A44,20,100.0,100.0,100.0,100.0
FFE80A57,20,100.0,100.0,100.0,100.0
FFE80A5D,20,75.0,100.0,100.0,100.0
FFE80A5E,20,100.0,100.0,100.0,100.0
FFE80A68,20,85.0,100.0,100.0,100.0
FFE80A70,20,100.0,100.0,100.0,100.0
FFE80A7F,20,90.0,100.0,100.0,100.0
FFE80A87,20,100.0,100.0,100.0,100.0
FFE80A9B,20,95.0,100.0,100.0,100.0
FFE80AB1,20,95.0,100.0,100.0,100.0
FFE80AB8,20,80.0,100.0,100.0,100.0
FFE80ACB,20,100.0,100.0,100.0,100.0
FFE80ACD,20,90.0,100.0,100.0,100.0
FFE80AD3,20,85.0,100.0,100.0,100.0
FFE80AF5,20,85.0,100.0,100.0,100.0
FFE80AF7,20,100.0,100.0,95.0,100.0
FFE80B05,20,95.0,100.0,100.0,100.0
FFE80B08,20,75.0,100.0,100.0,100.0
FFE80B0F,20,85.0,100.0,100.0,100.0
FFE80B18,20,100.0,100.0,100.0,100.0
FFE80B1D,20,100.0,100.0,100.0,100.0
FFE80B26,20,100.0,100.0,100.0,100.0
FFE80B29,20,90.0,100.0,100.0,100.0
FFE80B33,20,80.0,100.0,100.0,100.0
FFE80B48,20,70.0,100.0,100.0,100.0
FFE80B49,20,100.0,100.0,100.0,100.0
FFE80B50,20,100.0,100.0,100.0,100.0
FFE80B55,20,100.0,100.0,100.0,100.0
FFE80B57,20,95.0,100.0,100.0,100.0
FFE80B5C,20,100.0,100.0,100.0,100.0
FFE80B69,20,100.0,100.0,100.0,100.0
FFE80B70,20,85.0,100.0,100.0,100.0
FFE80B7E,20,100.0,100.0,100.0,100.0
FFE80B81,20,100.0,100.0,100.0,100.0
FFE80B92,20,100.0,100.0,100.0,100.0
FFE80B99,20,85.0,100.0,100.0,100.0
FFE80B9A,20,100.0,100.0,100.0,100.0
FFE80B9C,20,100.0,100.0,100.0,100.0
FFE80BA8,20,100.0,100.0,100.0,100.0
FFE80BAF,20,100.0,100.0,100.0,100.0
FFE80BB7,20,100.0,100.0,100.0,100.0
FFE80BC2,20,85.0,100.0,100.0,100.0
FFE80BD1,20,100.0,100.0,100.0,100.0
FFE80BD4,20,100.0,100.0,100.0,100.0
FFE80BD9,20,85.0,100.0,100.0,100.0
