시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809A3,20,100.0,100.0,100.0,100.0
FFE809A7,20,100.0,100.0,100.0,100.0
FFE809AB,20,95.0,100.0,100.0,100.0
FFE809AC,20,100.0,100.0,100.0,100.0
FFE809B4,20,90.0,100.0,100.0,100.0
FFE809B7,20,95.0,100.0,100.0,100.0
FFE809BD,20,95.0,100.0,100.0,100.0
FFE809C2,20,90.0,100.0,100.0,100.0
FFE809CE,20,95.0,100.0,100.0,100.0
FFE809D2,20,80.0,100.0,100.0,100.0
FFE809D5,20,95.0,100.0,100.0,100.0
FFE809D7,20,95.0,100.0,100.0,100.0
FFE809D8,20,95.0,100.0,100.0,100.0
FFE809E0,20,100.0,100.0,100.0,100.0
FFE809F2,20,95.0,100.0,100.0,100.0
FFE809FE,20,95.0,100.0,100.0,100.0
FFE80A04,20,90.0,100.0,100.0,100.0
FFE80A08,20,95.0,100.0,100.0,100.0
FFE80A20,20,90.0,100.0,100.0,100.0
FFE80A2B,20,95.0,100.0,100.0,100.0
FFE80A3C,20,100.0,100.0,100.0,100.0
FFE80A50,20,85.0,100.0,100.0,100.0
FFE80A5E,20,100.0,100.0,100.0,100.0
FFE80A67,20,100.0,100.0,100.0,100.0
FFE80A6E,20,90.0,100.0,100.0,100.0
FFE80A76,20,100.0,100.0,100.0,100.0
FFE80A7D,20,95.0,100.0,100.0,100.0
FFE80A97,20,95.0,100.0,100.0,100.0
FFE80A9B,20,95.0,100.0,100.0,100.0
FFE80AA4,20,95.0,100.0,100.0,100.0
FFE80ABC,20,100.0,100.0,100.0,100.0
FFE80AD5,20,100.0,100.0,100.0,100.0
FFE80AEC,20,100.0,100.0,100.0,100.0
FFE80B0A,20,100.0,100.0,100.0,100.0
FFE80B0F,20,100.0,100.0,100.0,100.0
FFE80B16,20,100.0,100.0,100.0,100.0
FFE80B22,20,100.0,100.0,100.0,100.0
FFE80B4F,20,95.0,100.0,100.0,100.0
FFE80B5C,20,85.0,100.0,100.0,100.0
FFE80B6F,20,100.0,100.0,100.0,100.0
FFE80B7F,20,90.0,100.0,100.0,100.0
FFE80B85,20,100.0,100.0,100.0,100.0
FFE80B8C,20,95.0,100.0,100.0,100.0
FFE80B97,20,90.0,100.0,100.0,100.0
FFE80BA0,20,100.0,100.0,100.0,100.0
FFE80BAB,20,95.0,100.0,100.0,100.0
