시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
FFE809B4,20,100.0,100.0,100.0,100.0
FFE809C2,20,90.0,100.0,100.0,100.0
FFE809C7,20,85.0,100.0,100.0,100.0
FFE809D1,20,100.0,100.0,100.0,100.0
FFE809D5,20,85.0,100.0,100.0,100.0
FFE809D6,20,95.0,100.0,100.0,100.0
FFE809D7,20,100.0,100.0,95.0,100.0
FFE809EA,20,100.0,100.0,100.0,100.0
FFE809EB,20,100.0,100.0,100.0,100.0
FFE809F3,20,100.0,100.0,100.0,100.0
FFE809FC,20,100.0,100.0,100.0,100.0
FFE80A04,20,100.0,100.0,100.0,100.0
FFE80A09,20,100.0,100.0,100.0,100.0
FFE80A16,20,100.0,100.0,100.0,100.0
FFE80A17,20,100.0,100.0,100.0,100.0
FFE80A25,20,100.0,100.0,100.0,100.0
FFE80A29,20,95.0,100.0,100.0,100.0
FFE80A2C,20,100.0,100.0,100.0,100.0
FFE80A31,20,100.0,100.0,100.0,100.0
FFE80A32,20,95.0,100.0,100.0,100.0
FFE80A3B,20,95.0,100.0,100.0,100.0
FFE80A3E,20,100.0,100.0,100.0,100.0
FFE80A43,20,100.0,100.0,100.0,100.0
FFE80A48,20,100.0,100.0,100.0,100.0
FFE80A4B,20,95.0,100.0,100.0,100.0
FFE80A4E,20,100.0,100.0,100.0,100.0
FFE80A56,20,100.0,100.0,100.0,100.0
FFE80A68,20,95.0,100.0,100.0,100.0
FFE80A69,20,95.0,100.0,100.0,100.0
FFE80A7E,20,100.0,100.0,100.0,100.0
FFE80A82,20,100.0,100.0,100.0,100.0
FFE80A90,20,95.0,100.0,100.0,100.0
FFE80AA0,20,90.0,100.0,100.0,100.0
FFE80AAD,20,100.0,100.0,100.0,100.0
FFE80AB5,20,100.0,100.0,100.0,100.0
FFE80ABE,20,100.0,100.0,100.0,100.0
FFE80AC3,20,80.0,100.0,100.0,100.0
