시퀀스 명,시퀀스 길이(초),Turn의 False 비율(%),Lane의 False 비율(%),Speed의 False 비율(%),Hazard의 False 비율(%)
70CE06E7,63,95.23809523809523,100.0,100.0,100.0
70CE0799,618,97.24919093851133,100.0,99.83818770226537,100.0
FFE809A5,269,98.88475836431226,100.0,100.0,100.0
FFE809A6,5,100.0,100.0,100.0,100.0
FFE809A8,19,100.0,100.0,100.0,100.0
FFE809A9,42,100.0,100.0,100.0,100.0
FFE809AB,271,91.88191881918819,100.0,100.0,100.0
FFE809AC,472,94.49152542372882,100.0,99.36440677966102,100.0
FFE809AD,114,90.35087719298247,100.0,100.0,100.0
FFE809AF,213,100.0,100.0,100.0,100.0
FFE809B1,119,92.43697478991596,100.0,100.0,100.0
FFE809B7,218,96.3302752293578,100.0,100.0,100.0
FFE809B8,13,100.0,100.0,100.0,100.0
FFE809BA,222,94.14414414414415,100.0,100.0,100.0
FFE809BB,154,96.75324675324676,100.0,100.0,100.0
FFE809BD,235,96.17021276595744,100.0,100.0,100.0
FFE809BE,170,91.17647058823529,100.0,100.0,100.0
FFE809BF,641,97.34789391575663,100.0,100.0,100.0
FFE809C1,425,98.11764705882354,100.0,99.76470588235294,100.0
FFE809C2,366,96.99453551912568,100.0,99.72677595628416,100.0
FFE809C3,296,93.91891891891892,100.0,100.0,100.0
FFE809C5,209,95.69377990430623,100.0,100.0,100.0
FFE809C7,254,95.2755905511811,100.0,100.0,100.0
FFE809C8,88,86.36363636363636,100.0,100.0,100.0
FFE809C9,390,90.0,100.0,100.0,100.0
FFE809CA,174,92.52873563218391,100.0,99.42528735632183,100.0
FFE809CB,270,96.66666666666667,100.0,100.0,100.0
FFE809CC,227,96.91629955947137,100.0,100.0,100.0
FFE809CD,91,95.6043956043956,100.0,100.0,100.0
FFE809CE,187,92.51336898395722,100.0,100.0,100.0
FFE809CF,257,97.27626459143968,100.0,100.0,100.0
FFE809D0,331,96.97885196374622,100.0,100.0,100.0
FFE809D1,237,95.78059071729957,100.0,100.0,100.0
FFE809D2,82,95.1219512195122,100.0,100.0,100.0
FFE809D3,129,93.02325581395348,100.0,100.0,100.0
FFE809D4,110,94.54545454545455,100.0,100.0,100.0
FFE809D5,58,100.0,100.0,100.0,100.0
FFE809D6,303,93.72937293729373,100.0,99.66996699669967,100.0
FFE809D7,219,95.8904109589041,100.0,100.0,100.0
FFE809D8,234,97.43589743589743,100.0,100.0,100.0
FFE809D9,75,96.0,100.0,100.0,100.0
FFE809DB,63,100.0,100.0,100.0,100.0
FFE809DC,107,92.5233644859813,100.0,100.0,100.0
FFE809DD,79,92.40506329113924,100.0,100.0,100.0
FFE809DF,18,100.0,100.0,100.0,100.0
FFE809E0,77,93.5064935064935,100.0,100.0,100.0
FFE809E2,329,95.44072948328267,100.0,100.0,100.0
FFE809E4,348,95.97701149425288,100.0,100.0,100.0
FFE809E5,85,95.29411764705881,100.0,100.0,100.0
FFE809E7,274,92.7007299270073,100.0,100.0,100.0
FFE809E9,240,96.25,100.0,100.0,100.0
FFE809EA,310,93.87096774193549,100.0,100.0,100.0
FFE809EB,195,94.87179487179486,100.0,100.0,100.0
FFE809F0,253,97.23320158102767,100.0,100.0,100.0
FFE809F1,347,94.52449567723343,100.0,100.0,100.0
FFE809F2,285,96.49122807017544,100.0,100.0,100.0
FFE809F3,29,100.0,100.0,100.0,100.0
FFE809F4,245,94.6938775510204,100.0,100.0,100.0
FFE809F6,251,94.82071713147411,100.0,100.0,100.0
FFE809F7,471,96.39065817409767,100.0,100.0,100.0
FFE809F9,374,93.58288770053476,100.0,99.46524064171123,100.0
FFE809FA,92,95.65217391304348,100.0,100.0,100.0
FFE809FB,22,100.0,100.0,100.0,100.0
FFE809FC,208,95.67307692307693,100.0,100.0,100.0
FFE809FE,225,97.33333333333334,100.0,100.0,100.0
FFE809FF,304,96.05263157894737,100.0,100.0,100.0
FFE80A00,206,96.11650485436894,100.0,100.0,100.0
FFE80A01,161,97.51552795031056,100.0,100.0,100.0
FFE80A02,420,96.9047619047619,100.0,100.0,100.0
FFE80A03,24,100.0,100.0,100.0,100.0
FFE80A05,280,93.21428571428572,100.0,100.0,100.0
FFE80A06,14,57.14285714285714,100.0,100.0,100.0
FFE80A07,207,94.20289855072464,100.0,99.51690821256038,100.0
FFE80A08,191,96.33507853403141,100.0,100.0,100.0
FFE80A09,314,96.17834394904459,100.0,100.0,100.0
FFE80A0A,303,95.37953795379538,100.0,100.0,100.0
FFE80A0B,209,95.21531100478468,100.0,100.0,100.0
FFE80A0D,312,96.7948717948718,100.0,100.0,100.0
FFE80A0E,110,94.54545454545455,100.0,100.0,100.0
FFE80A10,154,93.5064935064935,100.0,100.0,100.0
FFE80A11,286,96.85314685314685,100.0,100.0,100.0
FFE80A04,563,96.0923623445826,100.0,100.0,100.0
FFE80A15,387,100.0,100.0,100.0,100.0
FFE80A16,532,97.55639097744361,100.0,100.0,100.0
FFE80A17,67,94.02985074626866,100.0,100.0,100.0
FFE80A18,218,97.24770642201835,100.0,100.0,100.0
FFE80A19,346,93.9306358381503,100.0,100.0,100.0
FFE80A1A,278,95.32374100719424,100.0,100.0,100.0
FFE80A1B,162,92.5925925925926,100.0,100.0,100.0
FFE80A1C,140,95.0,100.0,100.0,100.0
FFE80A1D,278,96.40287769784173,100.0,100.0,100.0
FFE80A1E,224,92.41071428571429,100.0,100.0,100.0
FFE80A1F,54,100.0,100.0,100.0,100.0
FFE80A20,294,98.9795918367347,100.0,100.0,100.0
FFE80A21,530,98.11320754716981,100.0,100.0,100.0
FFE80A22,207,93.23671497584542,100.0,100.0,100.0
FFE80A23,494,96.5587044534413,100.0,100.0,100.0
FFE80A25,356,96.62921348314607,100.0,100.0,100.0
FFE80A26,315,93.65079365079364,100.0,100.0,100.0
FFE80A27,40,100.0,100.0,100.0,100.0
FFE80A29,166,95.78313253012048,100.0,100.0,100.0
FFE80A2A,90,93.33333333333333,100.0,100.0,100.0
FFE80A2B,17,100.0,100.0,100.0,100.0
FFE80A2C,116,100.0,100.0,100.0,100.0
FFE80A2D,427,97.18969555035129,100.0,100.0,100.0
FFE80A30,129,87.59689922480621,100.0,100.0,100.0
FFE80A31,280,95.35714285714286,100.0,100.0,100.0
FFE80A32,529,98.29867674858222,100.0,100.0,100.0
FFE80A33,187,93.58288770053476,100.0,100.0,100.0
FFE80A36,31,100.0,100.0,100.0,100.0
FFE80A37,110,100.0,100.0,100.0,100.0
FFE80A38,100,90.0,100.0,100.0,100.0
FFE80A39,678,98.52507374631269,100.0,100.0,100.0
FFE80A3B,86,97.67441860465115,100.0,100.0,100.0
FFE80A3C,121,95.0413223140496,100.0,100.0,100.0
FFE80A3E,175,98.85714285714286,100.0,100.0,100.0
FFE80A3F,173,97.10982658959537,100.0,100.0,100.0
FFE80A40,38,97.36842105263158,100.0,100.0,100.0
FFE80A2D,554,96.57039711191335,100.0,100.0,100.0
FFE80A42,319,94.04388714733543,100.0,100.0,100.0
FFE80A43,272,94.11764705882352,100.0,100.0,100.0
FFE80A44,156,92.94871794871796,100.0,100.0,100.0
FFE80A45,70,94.28571428571428,100.0,100.0,100.0
FFE80A46,104,91.34615384615384,100.0,100.0,100.0
FFE80A48,107,95.32710280373831,100.0,100.0,100.0
FFE80A4A,433,95.61200923787528,100.0,99.76905311778292,100.0
FFE80A4B,496,98.99193548387096,100.0,100.0,100.0
FFE80A4D,126,97.61904761904762,100.0,100.0,100.0
FFE80A4E,333,93.993993993994,100.0,100.0,100.0
FFE80A4F,231,94.8051948051948,100.0,100.0,100.0
FFE80A51,302,97.01986754966887,100.0,100.0,100.0
FFE80A52,239,97.48953974895397,100.0,100.0,100.0
